"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","continent","stateProvince.original","year","month","day","eventDate","modified","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","locality","language","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","institutionCode","ownerInstitutionCode","occurrenceRemarks","identifiedBy","individualCount","elevation","elevationAccuracy","preparations","otherCatalogNumbers","fieldNotes","institutionID","county","rights","references","habitat","nomenclaturalCode","verbatimEventDate","endDayOfYear","startDayOfYear","verbatimElevation","collectionID","higherGeography","georeferenceProtocol","eventRemarks","higherClassification","verbatimTaxonRank","georeferencedDate","nomenclaturalStatus","taxonID","bibliographicCitation","organismID","datasetID","accessRights","fieldNumber","identificationRemarks","coordinateUncertaintyInMeters","georeferenceSources","verbatimLocality","typeStatus","typifiedName","taxonRemarks","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"144","Himatanthus drasticus",1291011259,-7.838889,-35.002778,"gass84","da8a0dd0-85c7-4d7a-8a5a-e66b1deaebaa","06542f02-868b-4651-aed4-1ae6b2eb4eb7","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:29:58.996+0000","2018-06-04T12:04:26.121+0000",128,"none","PRESERVED_SPECIMEN",3621592,6,7707728,220,412,6701,7971295,3621592,3621592,"Himatanthus drasticus (Mart.) Plumel","Himatanthus drasticus (Mart.) Plumel","Plantae","Tracheophyta","Gentianales","Apocynaceae","Himatanthus","Himatanthus drasticus","Himatanthus","drasticus","SPECIES","ACCEPTED","2015-09-30T00:00:00","","Pernambuco",2002,11,21,"2002-11-21T00:00:00","2018-05-07T17:27:52.000+0000","2018-12-09T19:42:11.157+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","PEUFR - Herbário Professor Vasconcelos Sobrinho","BRA:UFRPE:PEUFR:0000041548","22","PEUFR - Herbário Professor Vasconcelos Sobrinho","Igarassu","Mata dos Macacos","pt","PEUFR",1291011259,"BRA:UFRPE:PEUFR:0000041548","Collection","I. M. M. Sá e Silva; A. G. Silva; A. D. C. Cavalcanti; A. B. Lima","41548","UFRPE","Universidade Federal Rural de Pernambuco, UFRPE","Árvore com 6m de altura. Presença de látex em toda planta. Folhas discolores. Flores com sépalas verdes claras e pétalas alvas. Frequente.","T. S. Coutinho",NA,NA,NA,"","","","","","","","","","",NA,NA,"","","","","","","","","",NA,"",NA,"","",NA,"",NA,"","","","","","Igarassu","Pernambuco","brazil",4313,"Igarassu",2606804,-34.960275,-7.817322,"PERNAMBUCO","PE","Pernambuco",-37.99303622,-8.3240949,"Pernambuco","pe",-7.838889,-35.002778,"original coordinates","original coordinates OK"
"145","Himatanthus drasticus",1090932195,-11.933333,-41.116667,"gass84","b3769e61-c3d0-4046-81cf-bf4d6b23b444","06542f02-868b-4651-aed4-1ae6b2eb4eb7","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:31:53.915+0000","2018-10-25T12:33:34.078+0000",124,"none","PRESERVED_SPECIMEN",3621592,6,7707728,220,412,6701,7971295,3621592,3621592,"Himatanthus drasticus (Mart.) Plumel","Himatanthus drasticus (Mart.) Plumel","Plantae","Tracheophyta","Gentianales","Apocynaceae","Himatanthus","Himatanthus drasticus","Himatanthus","drasticus","SPECIES","ACCEPTED","2005-12-01T00:00:00","","Bahia",2002,12,5,"2002-12-05T00:00:00","2018-10-11T13:55:02.000+0000","2018-12-09T06:15:19.185+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HST - Herbário Sérgio Tavares","BRA:UFRPE:HST:0000015313","984","HST - Herbário Sérgio Tavares","Morro do Chapéu","Serra da Boa Esperança","pt","HST",1090932195,"BRA:UFRPE:HST:0000015313","Collection","A.Rapini; M.E.R.Junqueira, D.A.Lopes, B.M.Silva & T.R.S.Silva","15313","Universidade Federal Rural de Pernambuco, UFRPE","Universidade Federal Rural de Pernambuco, UFRPE","Árvore ca. 3 m alt.; látex abundante, leitoso; flores alvas; frutos verdes.","R.F.Souza-Silva",NA,900,0,"","","","","","","","","","",NA,NA,"","","","","","","","","",NA,"",NA,"","",NA,"",NA,"","","","","","Morro do Chapéu","Bahia","brazil",3674,"Morro do Chapéu",2921708,-41.151587,-11.472221,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-11.933333,-41.116667,"original coordinates","original coordinates OK"
"146","Himatanthus drasticus",1089065702,-16.36,-43.18,"gass84","7741a517-ab3d-4b85-ae58-56322e44c8ce","d073b448-6b80-4364-8c38-18d08b88797f","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T13:51:22.980+0000","2018-12-03T16:41:05.170+0000",122,"none","PRESERVED_SPECIMEN",3621592,6,7707728,220,412,6701,7971295,3621592,3621592,"Himatanthus drasticus (Mart.) Plumel","Himatanthus drasticus (Mart.) Plumel","Plantae","Tracheophyta","Gentianales","Apocynaceae","Himatanthus","Himatanthus drasticus","Himatanthus","drasticus","SPECIES","ACCEPTED","2003-01-01T00:00:00","","Minas Gerais",2001,2,10,"2001-02-10T00:00:00","2018-11-21T16:17:53.000+0000","2018-12-08T04:37:59.625+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","UEC - Herbário da Universidade Estadual de Campinas","BRA:UNICAMP:UEC:0000117928","1082","UEC - Herbário da Universidade Estadual de Campinas","Grão Mogol","afloramento no caminho para a cidade","pt","UEC",1089065702,"BRA:UNICAMP:UEC:0000117928","Collection","Simões, A.O.; Pansarin, E.R.","117928","UNICAMP","Universidade Estadual de Campinas, UNICAMP","Arvoreta, cerca de 1,5 m, flores brancas, fragrantes.","Spina, A.P.",NA,NA,NA,"","","","","","","","","","",NA,NA,"","","","","","","","","",NA,"",NA,"","",NA,"",NA,"","","","","","Grão Mogol","Minas Gerais","brazil",2991,"Grão Mogol",3127800,-42.993475,-16.465094,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-16.36,-43.18,"original coordinates","original coordinates outside municipality original in grao mogol falls in francisco sa"
"147","Himatanthus drasticus",1090491634,-11.206667,-40.481944,"gass84","bc81e05b-ed51-46ba-a0a4-90fbae9b5545","c6aacf9d-a5a7-4d7f-a6fc-ea0a4b8ec450","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:34:13.598+0000","2018-11-24T12:34:13.605+0000",122,"none","PRESERVED_SPECIMEN",3621592,6,7707728,220,412,6701,7971295,3621592,3621592,"Himatanthus drasticus (Mart.) Plumel","Himatanthus drasticus (Mart.) Plumel","Plantae","Tracheophyta","Gentianales","Apocynaceae","Himatanthus","Himatanthus drasticus","Himatanthus","drasticus","SPECIES","ACCEPTED","none","","Bahia",2001,4,9,"2001-04-09T00:00:00","2018-11-14T14:02:40.000+0000","2018-12-08T04:42:50.032+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CEPEC - Herbário do Centro de Pesquisas do Cacau","BRA:CEPLAC:CEPEC:0000099848","170","CEPEC - Herbário do Centro de Pesquisas do Cacau","JACOBINA","Serra do Cruzeiro.","pt","CEPEC",1090491634,"BRA:CEPLAC:CEPEC:0000099848","Collection","T. Ribeiro","99848","Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","","A. Rapini",NA,NA,NA,"","30/09/2005","","","","","","","","",NA,NA,"","","","","","","","","",NA,"",NA,"","",NA,"",NA,"","","","","","JACOBINA","Bahia","brazil",3721,"Jacobina",2917508,-40.560093,-11.137404,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-11.206667,-40.481944,"original coordinates","original coordinates OK"
"148","Himatanthus drasticus",1077211448,-12.9,-41.233333,"gass84","5b5cf455-a448-4c0a-aecd-3e0956f27f10","afdd8e93-b4e3-491c-88f0-8a22834ac1a9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T14:09:58.943+0000","2018-12-03T16:15:54.656+0000",122,"none","PRESERVED_SPECIMEN",3621592,6,7707728,220,412,6701,7971295,3621592,3621592,"Himatanthus drasticus (Mart.) Plumel","Himatanthus drasticus (Mart.) Plumel","Plantae","Tracheophyta","Gentianales","Apocynaceae","Himatanthus","Himatanthus drasticus","Himatanthus","drasticus","SPECIES","ACCEPTED","2006-01-01T00:00:00","SOUTH_AMERICA","Bahia",2001,4,30,"2001-04-30T00:00:00","2018-08-28T18:56:16.000+0000","2018-12-06T14:16:26.425+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ALCB - Herbário Alexandre Leal Costa","BRA:UFBA:ALCB:0000052417","35","ALCB - Herbário Alexandre Leal Costa","Andaraí","Chapada Diamantina, Assentamento Mocambo, área de reserva.","pt","ALCB",1077211448,"BRA:UFBA:ALCB:0000052417","Collection","Alves, L. de J.; Santana, DM; Guedes, ML; Loureiro, DM","52417","Universidade Federal da Bahia (UFBA)","Universidade Federal da Bahia (UFBA)","5,0m, látex alvo. Folhas coriáceas, discolores, face abaxial com nervuras proeminentes. Flores alvas.","Rapini",NA,NA,NA,"","","","","","","","","","",NA,NA,"","","","","","","","","",NA,"",NA,"","",NA,"",NA,"","","","","","Andaraí","Bahia","brazil",3495,"Andaraí",2901304,-41.195404,-12.758895,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-12.9,-41.233333,"original coordinates","original coordinates OK"
"149","Himatanthus drasticus",1077212960,-14.245833,-44.758611,"gass84","5b5cf455-a448-4c0a-aecd-3e0956f27f10","afdd8e93-b4e3-491c-88f0-8a22834ac1a9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T14:12:01.498+0000","2018-12-03T16:15:55.308+0000",122,"none","PRESERVED_SPECIMEN",3621592,6,7707728,220,412,6701,7971295,3621592,3621592,"Himatanthus drasticus (Mart.) Plumel","Himatanthus drasticus (Mart.) Plumel","Plantae","Tracheophyta","Gentianales","Apocynaceae","Himatanthus","Himatanthus drasticus","Himatanthus","drasticus","SPECIES","ACCEPTED","2014-08-01T00:00:00","SOUTH_AMERICA","Bahia",2001,5,17,"2001-05-17T00:00:00","2018-08-28T18:56:16.000+0000","2018-12-06T14:16:27.115+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ALCB - Herbário Alexandre Leal Costa","BRA:UFBA:ALCB:0000054997","3654","ALCB - Herbário Alexandre Leal Costa","Cocos","ca. 35-37 km W de Cocos. Proximidade de Jacaré.","pt","ALCB",1077212960,"BRA:UFBA:ALCB:0000054997","Collection","França, F; Melo, E; Marques da Silva, B","54997","Universidade Federal da Bahia (UFBA)","Universidade Federal da Bahia (UFBA)","até 2 m. Látex copioso, branco. Folha coriácea, levemente discolor. Corola branca, fauce amarela. MAterial tratado com álcool comercial.; em solo arenoso.","Espírito Santo, FS",NA,580,0,"","","","","","","","","","",NA,NA,"","","","","","","","","",NA,"",NA,"","",NA,"",NA,"","","","","","Cocos","Bahia","brazil",3285,"Cocos",2908101,-45.21345,-14.491621,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-14.245833,-44.758611,"original coordinates","original coordinates OK"
"150","Himatanthus drasticus",1089238553,-7.407778,-39.348611,"gass84","ca7f81ae-ebf9-43a8-947c-535a87fe5aec","4d653db1-17d5-4565-99a5-d88643e240ce","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:20:16.644+0000","2018-09-24T19:20:34.685+0000",128,"none","PRESERVED_SPECIMEN",3621592,6,7707728,220,412,6701,7971295,3621592,3621592,"Himatanthus drasticus (Mart.) Plumel","Himatanthus drasticus (Mart.) Plumel","Plantae","Tracheophyta","Gentianales","Apocynaceae","Himatanthus","Himatanthus drasticus","Himatanthus","drasticus","SPECIES","ACCEPTED","2001-09-04T00:00:00","SOUTH_AMERICA","Ceará",2001,9,4,"2001-09-04T00:00:00","2018-08-13T19:37:19.000+0000","2018-12-08T04:39:15.860+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","EAC - Herbário Prisco Bezerra","BRA:UFC:EAC:0000032411","394","EAC - Herbário Prisco Bezerra","Crato","Flona do Araripe.","pt","EAC",1089238553,"BRA:UFC:EAC:0000032411","Collection","Costa, I.R.","32411","Universidade Federal do Ceará, UFC","Universidade Federal do Ceará, UFC","Árvore, fruto verde; Cerrado","Lima-Verde, L.W.; Costa, I.R.",NA,900,0,"","","","","","","","","","",NA,NA,"","","","","","","","","",NA,"",NA,"","",NA,"",NA,"","","","","","Crato","Ceará","brazil",4489,"Crato",2304202,-39.490026,-7.232947,"CEARA","CE","Ceará",-39.61556123,-5.09311398,"Ceará","ce",-7.407778,-39.348611,"original coordinates","original coordinates outside municipality original in crato falls in barbalha"
"151","Himatanthus drasticus",1095597397,-11.195278,-40.503056,"gass84,iddatunl","3b8e9d83-b2d4-4a97-973c-31d98b67b1e9","ab5c0b99-5af3-4958-b03c-0b7e85481cc1","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T15:24:09.685+0000","2018-06-04T19:35:57.167+0000",118,"none","PRESERVED_SPECIMEN",3621592,6,7707728,220,412,6701,7971295,3621592,3621592,"Himatanthus drasticus (Mart.) Plumel","Himatanthus drasticus (Mart.) Plumel","Plantae","Tracheophyta","Gentianales","Apocynaceae","Himatanthus","Himatanthus drasticus","Himatanthus","drasticus","SPECIES","ACCEPTED","2003-01-01T00:00:00","SOUTH_AMERICA","Bahia",2001,11,23,"2001-11-23T00:00:00","","2018-07-07T12:42:14.290+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","MBM - Herbário do Museu Botânico Municipal","BRA:MBM:MBM:0000274507","9347","MBM - Herbário do Museu Botânico Municipal","Piemonte da Diamantina","Jacobina, Bairro Grotinha.","pt","MBM",1095597397,"BRA:MBM:MBM:0000274507","Collection","Guedes, ML; Santana, DL; Loureiro, DM","274507","MBM","Museu Botânico Municipal de Curitiba, MBM","Árvore: 5m, látex alvo. Folhas coriáceas, discolores. Inflorescência com flores alvas. Frutos imaturos verdes, maduros marrons. Frequênte.; Campo rupestre.","Spina, AP",NA,NA,NA,"","","","","","","","","","",NA,NA,"","","","","","","","","",NA,"",NA,"","",NA,"",NA,"","","","","","Piemonte da Diamantina","Bahia","brazil",NA,"",NA,NA,NA,"","","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-11.195278,-40.503056,"original coordinates","original coordinates outside municipality original in piemonte da diamantina falls in jacobina"
"152","Himatanthus drasticus",1090621821,-12.5,-41.383333,"gass84","1bb3cae3-b91f-4109-8a2d-a1f05f2d6fd3","76dbcb10-efc5-4d5f-87a5-bcd409fc92c8","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:30:38.378+0000","2018-09-25T14:05:07.846+0000",126,"none","PRESERVED_SPECIMEN",3621592,6,7707728,220,412,6701,7971295,3621592,3621592,"Himatanthus drasticus (Mart.) Plumel","Himatanthus drasticus (Mart.) Plumel","Plantae","Tracheophyta","Gentianales","Apocynaceae","Himatanthus","Himatanthus drasticus","Himatanthus","drasticus","SPECIES","ACCEPTED","2003-01-01T00:00:00","","Bahia",2000,2,20,"2000-02-20T00:00:00","2018-08-21T18:22:38.000+0000","2018-12-08T04:43:51.492+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","SPF - Herbário da Universidade de São Paulo","BRA:USP:SPF:0000146981","50","SPF - Herbário da Universidade de São Paulo","Lençóis","Capitinga, Área de vegetação herbáceo arbustiva, de solo arenoso profundo, de fisionomia semelhante a vegetação de restinga.","pt","SPF",1090621821,"BRA:USP:SPF:0000146981","Collection","Rocha, FF","146981","USP","Universidade de São Paulo, USP","Árvore, ca. 3 m alt. Casca rugosa, com látex. Folhas cartáceas, discolor, face abaxial esbranquiçada, adaxial verde-ferrugíneo. Flores brancas, botões brancos. Fruto seco, sementes aladas marrom.","Spina, AP",NA,NA,NA,"","","","","","","","","","",NA,NA,"","","","","","","","","",NA,"",NA,"","",NA,"",NA,"","","","","","Lençóis","Bahia","brazil",3540,"Lençóis",2919306,-41.334774,-12.419573,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-12.5,-41.383333,"original coordinates","original coordinates OK"
"153","Himatanthus drasticus",1090487359,-12.165833,-38.4425,"gass84","bc81e05b-ed51-46ba-a0a4-90fbae9b5545","c6aacf9d-a5a7-4d7f-a6fc-ea0a4b8ec450","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:34:09.805+0000","2018-11-24T12:34:09.830+0000",122,"none","PRESERVED_SPECIMEN",3621592,6,7707728,220,412,6701,7971295,3621592,3621592,"Himatanthus drasticus (Mart.) Plumel","Himatanthus drasticus (Mart.) Plumel","Plantae","Tracheophyta","Gentianales","Apocynaceae","Himatanthus","Himatanthus drasticus","Himatanthus","drasticus","SPECIES","ACCEPTED","none","","Bahia",2000,2,12,"2000-02-12T00:00:00","2018-11-14T14:02:40.000+0000","2018-12-08T04:42:48.360+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CEPEC - Herbário do Centro de Pesquisas do Cacau","BRA:CEPLAC:CEPEC:0000095204","3229","CEPEC - Herbário do Centro de Pesquisas do Cacau","alagoinhas","Ca 5Km ao S de Alagoinhas.","pt","CEPEC",1090487359,"BRA:CEPLAC:CEPEC:0000095204","Collection","F. França","95204","Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","","R. F. Souza-Silva",NA,NA,NA,"","30/07/2006","","","","","","","","",NA,NA,"","","","","","","","","",NA,"",NA,"","",NA,"",NA,"","","","","","alagoinhas","Bahia","brazil",3580,"Alagoinhas",2900702,-38.399441,-12.109646,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-12.165833,-38.4425,"original coordinates","original coordinates OK"
"154","Himatanthus drasticus",1086976849,-8.881667,-44.966861,"gass84","aefe4840-ce1f-4b7b-b83b-1a0203e9e5e4","3b3975ee-23fb-4943-a00e-4d6e6115b194","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:13.463+0000","2018-05-05T11:59:35.068+0000",124,"none","PRESERVED_SPECIMEN",3621592,6,7707728,220,412,6701,7971295,3621592,3621592,"Himatanthus drasticus (Mart.) Plumel","Himatanthus drasticus (Mart.) Plumel","Plantae","Tracheophyta","Gentianales","Apocynaceae","Himatanthus","Himatanthus drasticus","Himatanthus","drasticus","SPECIES","ACCEPTED","2008-01-01T00:00:00","","Piauí",2000,9,28,"2000-09-28T00:00:00","2018-04-10T14:29:47.000+0000","2018-12-08T13:01:47.501+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","TEPB - Herbário Graziela Barroso","BRA:UFPI:TEPB:0000013629","1024","TEPB - Herbário Graziela Barroso","Baixa Grande do Ribeiro","EEUU, final da pista de pouso em direção ao Rio Uruçuí-Una (estação) estaca 8","pt","TEPB",1086976849,"BRA:UFPI:TEPB:0000013629","Collection","R. Barros","13629","UFPI","Universidade Federal do Piauí, UFPI","Flor branca, látex branco Ambiente: Cerrado <ll>dwc_commonname:</ll> Janaguba","Rapini",NA,280,0,"","","","","","","","","","",NA,NA,"","","","","","","","","",NA,"",NA,"","",NA,"",NA,"","","","","","Baixa Grande do Ribeiro","Piauí","brazil",4175,"Baixa Grande do Ribeiro",2201150,-45.160692,-8.506015,"PIAUI","PI","Piauí",-42.9686162,-7.38798322,"Piauí","pi",-8.881667,-44.966861,"original coordinates","original coordinates OK"
"155","Himatanthus drasticus",1141330018,-13.556389,-41.854167,"","15f819bd-6612-4447-854b-14d12ee1022d","396d5f30-dea9-11db-8ab4-b8a03c50a862","none","65eb93af-41b8-4917-a5fc-cfe2a45aa4bf","NL","DWC_ARCHIVE","2018-12-11T19:26:45.162+0000","2018-01-23T11:47:37.069+0000",81,"none","PRESERVED_SPECIMEN",3621592,6,7707728,220,412,6701,7971295,3621592,3621592,"Himatanthus drasticus (Mart.) Plumel","Himatanthus drasticus (Mart.) Plumel","Plantae","Tracheophyta","Gentianales","Apocynaceae","Himatanthus","Himatanthus drasticus","Himatanthus","drasticus","SPECIES","ACCEPTED","none","SOUTH_AMERICA","",2000,11,17,"2000-11-17T00:00:00","","2018-12-08T12:08:02.384+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","","L.2709396","","","","Brasil, bahia, rio de Contas: ca. 5 km de Rio de Contas, na estrada que liga rio de contas ao Pico das almas. Carrasco.","","Botany",1141330018,"http://data.biodiversitydata.nl/naturalis/specimen/L.2709396","","Sant'Ana SC da; Juchum FS; Fernandes I; Baumgratz JFA","L.2709396","","","","",NA,NA,NA,"","","","","","","","","ICN","2000/11/17",NA,NA,"","","","","","Plantae|Magnoliopsidae|Gentianales|Apocynaceae","species","","",NA,"",NA,"","",NA,"",NA,"","","","","","","","brazil",NA,"",NA,NA,NA,"","","",NA,NA,NA,"",-13.556389,-41.854167,"original coordinates","original coordinates outside municipality original in  falls in rio de contas"
"156","Himatanthus drasticus",1929603109,-13.5539,-41.8458,"gass84","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862","none","17017c2c-036b-45d9-b045-606d21b00771","US","DWC_ARCHIVE","2018-11-18T15:24:25.211+0000","2018-11-18T15:24:25.258+0000",96,"none","PRESERVED_SPECIMEN",3621592,6,7707728,220,412,6701,7971295,3621592,3621592,"Himatanthus drasticus (Mart.) Plumel","Himatanthus drasticus (Mart.) Plumel","Plantae","Tracheophyta","Gentianales","Apocynaceae","Himatanthus","Himatanthus drasticus","Himatanthus","drasticus","SPECIES","ACCEPTED","2005-01-01T00:00:00","SOUTH_AMERICA","Bahia",2000,11,17,"2000-11-17T00:00:00","","2018-12-07T22:27:47.591+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","The New York Botanical Garden","81eb4494-0fd4-4e9a-ab08-ebc73fb4684e","1012","Vascular plants","","Ca. 5 km de Rio de Contas, na estrada que liga Rio de Contas ao Pico das Almas.","en","NY",1929603109,"81eb4494-0fd4-4e9a-ab08-ebc73fb4684e","PhysicalObject","S. C. de Sant'Ana","886006","NY","","","A. Rapini",NA,1100,0,"sheet","","","http://biocol.org/urn:lsid:biocol.org:col:15556","Rio de Contas","","http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=950201","Carrasco.","ICN","17 Nov 2000",322,322,"3609 ft","http://biocol.org/urn:lsid:biocol.org:col:15556","","Corrected label coordinates","","","","2017-04-06","",NA,"",NA,"","",NA,"",NA,"","","","","","","Bahia","brazil",NA,"",NA,NA,NA,"","","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-13.5539,-41.8458,"original coordinates","original coordinates outside municipality original in  falls in rio de contas"
"157","Himatanthus drasticus",1086976816,-8.996944,-45.110528,"gass84","aefe4840-ce1f-4b7b-b83b-1a0203e9e5e4","3b3975ee-23fb-4943-a00e-4d6e6115b194","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:13.412+0000","2018-05-05T11:59:34.984+0000",124,"none","PRESERVED_SPECIMEN",3621592,6,7707728,220,412,6701,7971295,3621592,3621592,"Himatanthus drasticus (Mart.) Plumel","Himatanthus drasticus (Mart.) Plumel","Plantae","Tracheophyta","Gentianales","Apocynaceae","Himatanthus","Himatanthus drasticus","Himatanthus","drasticus","SPECIES","ACCEPTED","2008-01-01T00:00:00","","Piauí",2000,12,6,"2000-12-06T00:00:00","2018-04-10T14:29:47.000+0000","2018-12-08T13:01:47.607+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","TEPB - Herbário Graziela Barroso","BRA:UFPI:TEPB:0000013478","1217","TEPB - Herbário Graziela Barroso","Baixa Grande do Ribeiro","EEUU, Altos","pt","TEPB",1086976816,"BRA:UFPI:TEPB:0000013478","Collection","R. Barros","13478","UFPI","Universidade Federal do Piauí, UFPI","Árvore 4m, flor branca, muito frequente, solo arenoso, uso medicinal - casca usada para gripe Ambiente: Cerradão","Rapini",NA,305,0,"","","","","","","","","","",NA,NA,"","","","","","","","","",NA,"",NA,"","",NA,"",NA,"","","","","","Baixa Grande do Ribeiro","Piauí","brazil",4175,"Baixa Grande do Ribeiro",2201150,-45.160692,-8.506015,"PIAUI","PI","Piauí",-42.9686162,-7.38798322,"Piauí","pi",-8.996944,-45.110528,"original coordinates","original coordinates OK"
