"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","elevation","elevationAccuracy","continent","stateProvince.original","year","month","day","eventDate","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","locality","language","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","institutionCode","ownerInstitutionCode","occurrenceRemarks","identifiedBy","modified","individualCount","preparations","otherCatalogNumbers","fieldNotes","references","institutionID","county","collectionID","rights","identificationQualifier","nomenclaturalCode","verbatimEventDate","endDayOfYear","startDayOfYear","verbatimElevation","habitat","coordinateUncertaintyInMeters","georeferenceSources","higherGeography","georeferenceProtocol","eventRemarks","higherClassification","nomenclaturalStatus","taxonID","bibliographicCitation","organismQuantity","organismQuantityType","locationRemarks","verbatimTaxonRank","vernacularName","georeferencedDate","acceptedNameUsage","georeferencedBy","georeferenceRemarks","verbatimLocality","previousIdentifications","identificationID","fieldNumber","organismID","datasetID","accessRights","eventID","dynamicProperties","higherGeographyID","locationID","identificationRemarks","infraspecificEpithet","coordinatePrecision","typeStatus","typifiedName","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"490","Emmotum nitens",1702648792,-11.628056,-41.001111,"gass84","1bb3cae3-b91f-4109-8a2d-a1f05f2d6fd3","76dbcb10-efc5-4d5f-87a5-bcd409fc92c8","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-24T12:30:39.756+0000","2018-09-25T14:04:51.583+0000",130,"none","PRESERVED_SPECIMEN",7314425,6,7707728,220,7223732,2513,7314422,7314425,7314425,"Emmotum nitens Miers","Emmotum nitens Miers","Plantae","Tracheophyta","Icacinales","Icacinaceae","Emmotum","Emmotum nitens","Emmotum","nitens","SPECIES","ACCEPTED","2002-05-01T00:00:00",1000,0,"","Bahia",1996,3,13,"1996-03-13T00:00:00","2018-12-08T11:34:39.387+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","SPF - Herbário da Universidade de São Paulo","BRA:USP:SPF:0000115802","PCD2322","SPF - Herbário da Universidade de São Paulo","Morro do Chapéu","","pt","SPF",1702648792,"BRA:USP:SPF:0000115802","Collection","Lima, R","115802","USP","Universidade de São Paulo, USP","","Pirani, JR","2018-08-21T18:38:55.000+0000",NA,"","","","","","","","","","","",NA,NA,"","",NA,"","","","","","",NA,"",NA,NA,NA,"",NA,"",NA,NA,NA,"",NA,"","",NA,"","","","",NA,"","","",NA,"","","Morro do Chapéu","Bahia","brazil",3674,"Morro do Chapéu",2921708,-41.151587,-11.472221,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-11.628056,-41.001111,"original coordinates","original coordinates OK"
"491","Emmotum nitens",1272056858,-15.866667,-47.85,"gass84","fce21d43-c0c7-4d1f-b6d2-fc048f053456","22524448-c309-474f-8f07-d576a021868c","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-14T17:00:00.868+0000","2018-09-10T18:28:36.932+0000",140,"none","PRESERVED_SPECIMEN",7314425,6,7707728,220,7223732,2513,7314422,7314425,7314425,"Emmotum nitens Miers","Emmotum nitens Miers","Plantae","Tracheophyta","Icacinales","Icacinaceae","Emmotum","Emmotum nitens","Emmotum","nitens","SPECIES","ACCEPTED","2000-01-01T00:00:00",1025,0,"SOUTH_AMERICA","Distrito Federal",1996,3,12,"1996-03-12T00:00:00","2018-12-07T13:04:17.301+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HEPH - Herbário Ezechias Paulo Heringer","BRA:JBB:HEPH:0000011698","245","HEPH - Herbário Ezechias Paulo Heringer","Brasília","Jardim Botânico de Brasília","pt","HEPH",1272056858,"BRA:JBB:HEPH:0000011698","Collection","Boaventura, M","11698","Jardim Botânico de Brasília (JBB)","Jardim Botânico de Brasília (JBB)","Odor adocicado agradável.; Árvore; flor Creme;; Cerrado s.s.","Mazine, FF","2018-08-17T14:54:01.000+0000",NA,"","","","","","","","","","","",NA,NA,"","",NA,"","","","","","",NA,"",NA,NA,NA,"",NA,"",NA,NA,NA,"",NA,"","",NA,"","","","",NA,"","","",NA,"","","Brasília","Distrito Federal","brazil",3101,"Brasília",5300108,-47.797394,-15.780212,"DISTRITO FEDERAL","DF","Distrito Federal",-47.79774208,-15.78050687,"Distrito Federal","df",-15.866667,-47.85,"original coordinates","original coordinates OK"
"492","Emmotum nitens",1837447245,-12.560556,-41.391389,"gass84","5b5cf455-a448-4c0a-aecd-3e0956f27f10","afdd8e93-b4e3-491c-88f0-8a22834ac1a9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T14:06:14.827+0000","2018-12-03T16:16:14.427+0000",122,"none","PRESERVED_SPECIMEN",7314425,6,7707728,220,7223732,2513,7314422,7314425,7314425,"Emmotum nitens Miers","Emmotum nitens Miers","Plantae","Tracheophyta","Icacinales","Icacinaceae","Emmotum","Emmotum nitens","Emmotum","nitens","SPECIES","ACCEPTED","2018-03-01T00:00:00",1000,0,"SOUTH_AMERICA","Bahia",1996,3,10,"1996-03-10T00:00:00","2018-12-08T03:40:19.094+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ALCB - Herbário Alexandre Leal Costa","BRA:UFBA:ALCB:0000038963","PCD2226","ALCB - Herbário Alexandre Leal Costa","Lençóis","Chapada Diamantina, BR 242, a 3 km da entrada para Utinga","pt","ALCB",1837447245,"BRA:UFBA:ALCB:0000038963","Collection","Woodgyer, E; Salimena-Pires, FR; Nobre, P; Conceição, AA; Roque, N; Lima, R","038963","Universidade Federal da Bahia (UFBA)","Universidade Federal da Bahia (UFBA)","Ocasional.","Guedes, ML","2018-08-28T19:08:53.000+0000",NA,"","","","","","","","","","","",NA,NA,"","",NA,"","","","","","",NA,"",NA,NA,NA,"",NA,"",NA,NA,NA,"",NA,"","",NA,"","","","",NA,"","","",NA,"","","Lençóis","Bahia","brazil",3540,"Lençóis",2919306,-41.334774,-12.419573,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-12.560556,-41.391389,"original coordinates","original coordinates OK"
"493","Emmotum nitens",1702649238,-11.825278,-41.207778,"gass84","1bb3cae3-b91f-4109-8a2d-a1f05f2d6fd3","76dbcb10-efc5-4d5f-87a5-bcd409fc92c8","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-24T12:30:42.868+0000","2018-09-25T14:04:58.785+0000",130,"none","PRESERVED_SPECIMEN",7314425,6,7707728,220,7223732,2513,7314422,7314425,7314425,"Emmotum nitens Miers","Emmotum nitens Miers","Plantae","Tracheophyta","Icacinales","Icacinaceae","Emmotum","Emmotum nitens","Emmotum","nitens","SPECIES","ACCEPTED","1997-01-01T00:00:00",525,0,"","Bahia",1996,3,11,"1996-03-11T00:00:00","2018-12-08T11:34:39.707+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","SPF - Herbário da Universidade de São Paulo","BRA:USP:SPF:0000128988","PCD2247","SPF - Herbário da Universidade de São Paulo","Morro do Chapéu","","pt","SPF",1702649238,"BRA:USP:SPF:0000128988","Collection","Roque, N","128988","USP","Universidade de São Paulo, USP","","Pirani, JR","2018-08-21T18:38:55.000+0000",NA,"","","","","","","","","","","",NA,NA,"","",NA,"","","","","","",NA,"",NA,NA,NA,"",NA,"",NA,NA,NA,"",NA,"","",NA,"","","","",NA,"","","",NA,"","","Morro do Chapéu","Bahia","brazil",3674,"Morro do Chapéu",2921708,-41.151587,-11.472221,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-11.825278,-41.207778,"original coordinates","original coordinates OK"
"494","Emmotum nitens",1086978217,-17.833333,-48.516667,"gass84","aefe4840-ce1f-4b7b-b83b-1a0203e9e5e4","3b3975ee-23fb-4943-a00e-4d6e6115b194","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-23T15:38:26.009+0000","2018-10-24T15:38:27.823+0000",128,"none","PRESERVED_SPECIMEN",7314425,6,7707728,220,7223732,2513,7314422,7314425,7314425,"Emmotum nitens Miers","Emmotum nitens Miers","Plantae","Tracheophyta","Icacinales","Icacinaceae","Emmotum","Emmotum nitens","Emmotum","nitens","SPECIES","ACCEPTED","none",450,0,"","Goiás",1996,3,20,"1996-03-20T00:00:00","2018-12-08T13:01:48.137+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","TEPB - Herbário Graziela Barroso","BRA:UFPI:TEPB:0000019288","3562","TEPB - Herbário Graziela Barroso","Caldas Novas","Alternativa 9, margem direita do Rio Courmba, margem esquerda do córrego","pt","TEPB",1086978217,"BRA:UFPI:TEPB:0000019288","Collection","G.P. da Silva et al.","19288","UFPI","Universidade Federal do Piauí, UFPI","Árvore de 4m, botões florais verde-claro com parte superior prateada internamente amarela, solo areno-argiloso, relevo ondulado, frequencia ocasional Ambiente: Mata de galeria","Silva, G. P.","2018-10-08T19:10:09.000+0000",NA,"","","","","","","","","","","",NA,NA,"","",NA,"","","","","","",NA,"",NA,NA,NA,"",NA,"",NA,NA,NA,"",NA,"","",NA,"","","","",NA,"","","",NA,"","","Caldas Novas","Goiás","brazil",2827,"Caldas Novas",5204508,-48.645716,-17.709842,"GOIAS","GO","Goiás",-49.62349059,-16.04162242,"Goiás","go",-17.833333,-48.516667,"original coordinates","original coordinates outside municipality original in caldas novas falls in ipameri"
"495","Emmotum nitens",1702649232,-11.482778,-41.084444,"gass84","1bb3cae3-b91f-4109-8a2d-a1f05f2d6fd3","76dbcb10-efc5-4d5f-87a5-bcd409fc92c8","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-24T12:30:42.818+0000","2018-09-25T14:04:58.833+0000",130,"none","PRESERVED_SPECIMEN",7314425,6,7707728,220,7223732,2513,7314422,7314425,7314425,"Emmotum nitens Miers","Emmotum nitens Miers","Plantae","Tracheophyta","Icacinales","Icacinaceae","Emmotum","Emmotum nitens","Emmotum","nitens","SPECIES","ACCEPTED","1996-06-01T00:00:00",950,0,"","Bahia",1996,6,29,"1996-06-29T00:00:00","2018-12-08T11:34:39.709+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","SPF - Herbário da Universidade de São Paulo","BRA:USP:SPF:0000128990","PCD3271","SPF - Herbário da Universidade de São Paulo","Morro do Chapéu","","pt","SPF",1702649232,"BRA:USP:SPF:0000128990","Collection","Giulietti, AM","128990","USP","Universidade de São Paulo, USP","","Guedes, ML","2018-08-21T18:38:55.000+0000",NA,"","","","","","","","","","","",NA,NA,"","",NA,"","","","","","",NA,"",NA,NA,NA,"",NA,"",NA,NA,NA,"",NA,"","",NA,"","","","",NA,"","","",NA,"","","Morro do Chapéu","Bahia","brazil",3674,"Morro do Chapéu",2921708,-41.151587,-11.472221,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-11.482778,-41.084444,"original coordinates","original coordinates OK"
"496","Emmotum nitens",1265922097,-14.178611,-48.546944,"gass84","e38d4c95-3a1d-4594-9ae9-883b48042e6d","7ef169f9-81f8-46a2-a7f7-240df6a1889c","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-23T18:20:58.262+0000","2018-11-23T18:21:04.496+0000",127,"none","PRESERVED_SPECIMEN",7314425,6,7707728,220,7223732,2513,7314422,7314425,7314425,"Emmotum nitens Miers","Emmotum nitens Miers","Plantae","Tracheophyta","Icacinales","Icacinaceae","Emmotum","Emmotum nitens","Emmotum","nitens","SPECIES","ACCEPTED","none",NA,NA,"","Goiás",1996,7,9,"1996-07-09T00:00:00","2018-11-23T18:21:51.981+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","BRA:Cenargen:CEN:0000032427","462","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","NIQUELANDIA","Margem esquerda do rio Traíras, 12 Km após a ponte sobre o rio Traíras.","pt","CEN",1265922097,"BRA:Cenargen:CEN:0000032427","Collection","Hamilton Garboggini Pinho dos Santos","32427","Cenargen","Empresa Brasileira de Pesquisa Agropecuária (EMBRAPA)","","B. M. T. Walter","",4,"Exsicatas","","","","","","","","","","",NA,NA,"","",NA,"","","","","","",NA,"",NA,NA,NA,"",NA,"",NA,NA,NA,"",NA,"","",NA,"","","","",NA,"","","",NA,"","","NIQUELANDIA","Goiás","brazil",3284,"Niquelândia",5214606,-48.401433,-14.498918,"GOIAS","GO","Goiás",-49.62349059,-16.04162242,"Goiás","go",-14.178611,-48.546944,"original coordinates","original coordinates OK"
"497","Emmotum nitens",1272057096,-15.866667,-47.85,"gass84","fce21d43-c0c7-4d1f-b6d2-fc048f053456","22524448-c309-474f-8f07-d576a021868c","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-14T17:00:00.999+0000","2018-09-10T18:28:36.995+0000",140,"none","PRESERVED_SPECIMEN",7314425,6,7707728,220,7223732,2513,7314422,7314425,7314425,"Emmotum nitens Miers","Emmotum nitens Miers","Plantae","Tracheophyta","Icacinales","Icacinaceae","Emmotum","Emmotum nitens","Emmotum","nitens","SPECIES","ACCEPTED","1996-01-01T00:00:00",1025,0,"SOUTH_AMERICA","Distrito Federal",1996,8,20,"1996-08-20T00:00:00","2018-12-07T13:04:17.289+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HEPH - Herbário Ezechias Paulo Heringer","BRA:JBB:HEPH:0000012140","103","HEPH - Herbário Ezechias Paulo Heringer","Brasília","Estação Ecológica do Jardim Botânico de Brasília próximo ao Transecto 1","pt","HEPH",1272057096,"BRA:JBB:HEPH:0000012140","Collection","Azevedo, V","12140","Jardim Botânico de Brasília (JBB)","Jardim Botânico de Brasília (JBB)","Árvore; frutos verdes;","Azevedo, V","2018-08-17T14:54:01.000+0000",NA,"","","","","","","","","","","",NA,NA,"","",NA,"","","","","","",NA,"",NA,NA,NA,"",NA,"",NA,NA,NA,"",NA,"","",NA,"","","","",NA,"","","",NA,"","","Brasília","Distrito Federal","brazil",3101,"Brasília",5300108,-47.797394,-15.780212,"DISTRITO FEDERAL","DF","Distrito Federal",-47.79774208,-15.78050687,"Distrito Federal","df",-15.866667,-47.85,"original coordinates","original coordinates OK"
"498","Emmotum nitens",1090718467,-13.816667,-48.416667,"gass84","0bcbd3a8-f22e-4350-a19d-a94fe6ca9738","b3422768-adc1-4be2-9f59-c1d7af724428","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-24T12:36:35.900+0000","2018-12-24T12:36:39.504+0000",128,"none","PRESERVED_SPECIMEN",7314425,6,7707728,220,7223732,2513,7314422,7314425,7314425,"Emmotum nitens Miers","Emmotum nitens Miers","Plantae","Tracheophyta","Icacinales","Icacinaceae","Emmotum","Emmotum nitens","Emmotum","nitens","SPECIES","ACCEPTED","1996-08-17T00:00:00",430,0,"","Goiás",1996,8,17,"1996-08-17T00:00:00","2018-12-24T12:36:39.568+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","UFG - Herbário da Universidade Federal de Goiás","BRA:UFG:UFG:0000023975","3391","UFG - Herbário da Universidade Federal de Goiás","Minaçu","Após o córrego Boa Nova em direção às grandes matas mesofiticas. Na rigião da estrada velha. Mata seca 9mesofitica) semidecídua. Solo areno-argiloso com cascalho superfícial.","pt","UFG",1090718467,"BRA:UFG:UFG:0000023975","Collection","Walter, B.M.T.; et al.","23975","UFG","Universidade Federal de Goiás (UFG)","Árvore cerca de 16m de altura. DAP 34 cm. Fruto imaturos verdes.","Walter, B.M.T.","2018-12-05T10:30:25.000+0000",NA,"","","","","","","","","","","",NA,NA,"","",NA,"","","","","","",NA,"",NA,NA,NA,"",NA,"",NA,NA,NA,"",NA,"","",NA,"","","","",NA,"","","",NA,"","","Minaçu","Goiás","brazil",3403,"Minaçu",5213087,-48.347964,-13.498189,"GOIAS","GO","Goiás",-49.62349059,-16.04162242,"Goiás","go",-13.816667,-48.416667,"original coordinates","original coordinates outside municipality original in minacu falls in campinacu"
"499","Emmotum nitens",1272057071,-15.866667,-47.85,"gass84","fce21d43-c0c7-4d1f-b6d2-fc048f053456","22524448-c309-474f-8f07-d576a021868c","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-14T17:00:01.068+0000","2018-11-14T17:15:55.265+0000",140,"none","PRESERVED_SPECIMEN",7314425,6,7707728,220,7223732,2513,7314422,7314425,7314425,"Emmotum nitens Miers","Emmotum nitens Miers","Plantae","Tracheophyta","Icacinales","Icacinaceae","Emmotum","Emmotum nitens","Emmotum","nitens","SPECIES","ACCEPTED","1996-01-01T00:00:00",1025,0,"SOUTH_AMERICA","Distrito Federal",1996,8,20,"1996-08-20T00:00:00","2018-12-07T13:04:17.254+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HEPH - Herbário Ezechias Paulo Heringer","BRA:JBB:HEPH:0000012137","100","HEPH - Herbário Ezechias Paulo Heringer","Brasília","Estação Ecológica do Jardim Botânico de Brasília próximo ao Transecto 1","pt","HEPH",1272057071,"BRA:JBB:HEPH:0000012137","Collection","Azevedo, V","12137","Jardim Botânico de Brasília (JBB)","Jardim Botânico de Brasília (JBB)","Esteril.; Árvore","Azevedo, V","2018-08-17T14:54:01.000+0000",NA,"","","","","","","","","","","",NA,NA,"","",NA,"","","","","","",NA,"",NA,NA,NA,"",NA,"",NA,NA,NA,"",NA,"","",NA,"","","","",NA,"","","",NA,"","","Brasília","Distrito Federal","brazil",3101,"Brasília",5300108,-47.797394,-15.780212,"DISTRITO FEDERAL","DF","Distrito Federal",-47.79774208,-15.78050687,"Distrito Federal","df",-15.866667,-47.85,"original coordinates","original coordinates OK"
"500","Emmotum nitens",1272057053,-15.866667,-47.85,"gass84","fce21d43-c0c7-4d1f-b6d2-fc048f053456","22524448-c309-474f-8f07-d576a021868c","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-14T17:00:01.016+0000","2018-09-10T18:28:37.162+0000",140,"none","PRESERVED_SPECIMEN",7314425,6,7707728,220,7223732,2513,7314422,7314425,7314425,"Emmotum nitens Miers","Emmotum nitens Miers","Plantae","Tracheophyta","Icacinales","Icacinaceae","Emmotum","Emmotum nitens","Emmotum","nitens","SPECIES","ACCEPTED","2000-01-01T00:00:00",1025,0,"SOUTH_AMERICA","Distrito Federal",1996,8,20,"1996-08-20T00:00:00","2018-12-07T13:04:17.340+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HEPH - Herbário Ezechias Paulo Heringer","BRA:JBB:HEPH:0000012124","499","HEPH - Herbário Ezechias Paulo Heringer","Brasília","Estação Ecológica do Jardim Botânico de Brasília próximo ao Transecto 2","pt","HEPH",1272057053,"BRA:JBB:HEPH:0000012124","Collection","Nóbrega, MGG; Jesus, FPR de","12124","Jardim Botânico de Brasília (JBB)","Jardim Botânico de Brasília (JBB)","Carpoteca n° 75; Árvore; frutos imaturos de cor verde. (T1-7);; Cerrado","Nóbrega, MGG","2018-08-17T14:54:01.000+0000",NA,"","","","","","","","","","","",NA,NA,"","",NA,"","","","","","",NA,"",NA,NA,NA,"",NA,"",NA,NA,NA,"",NA,"","",NA,"","","","",NA,"","","",NA,"","","Brasília","Distrito Federal","brazil",3101,"Brasília",5300108,-47.797394,-15.780212,"DISTRITO FEDERAL","DF","Distrito Federal",-47.79774208,-15.78050687,"Distrito Federal","df",-15.866667,-47.85,"original coordinates","original coordinates OK"
"501","Emmotum nitens",1265922011,-13.81667,-48.41667,"gass84","e38d4c95-3a1d-4594-9ae9-883b48042e6d","7ef169f9-81f8-46a2-a7f7-240df6a1889c","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-23T18:20:58.108+0000","2018-11-23T18:21:03.682+0000",127,"none","PRESERVED_SPECIMEN",7314425,6,7707728,220,7223732,2513,7314422,7314425,7314425,"Emmotum nitens Miers","Emmotum nitens Miers","Plantae","Tracheophyta","Icacinales","Icacinaceae","Emmotum","Emmotum nitens","Emmotum","nitens","SPECIES","ACCEPTED","none",430,0,"","Goiás",1996,8,17,"1996-08-17T00:00:00","2018-11-23T18:21:50.898+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","BRA:Cenargen:CEN:0000031593","3391","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","CAMPINACU","Após córrego Boa Nova em direção às grandes Matas Mesofíticas. Na região da estrada velha Minaçu-obra.","pt","CEN",1265922011,"BRA:Cenargen:CEN:0000031593","Collection","Bruno Machado Teles Walter","31593","Cenargen","Empresa Brasileira de Pesquisa Agropecuária (EMBRAPA)","Futuro Reservatório do AHE-Serra da Mesa.","B. M. T. Walter","",4,"Exsicatas","","","","","","","","","","",NA,NA,"","",NA,"","","","","","",NA,"",NA,NA,NA,"",NA,"",NA,NA,NA,"",NA,"","",NA,"","","","",NA,"","","",NA,"","","CAMPINACU","Goiás","brazil",3355,"Campinaçu",5204656,-48.567165,-13.883972,"GOIAS","GO","Goiás",-49.62349059,-16.04162242,"Goiás","go",-13.81667,-48.41667,"original coordinates","original coordinates OK"
"502","Emmotum nitens",1090716608,-14.146667,-47.819444,"gass84","0bcbd3a8-f22e-4350-a19d-a94fe6ca9738","b3422768-adc1-4be2-9f59-c1d7af724428","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-24T12:36:35.891+0000","2018-12-24T12:36:38.869+0000",128,"none","PRESERVED_SPECIMEN",7314425,6,7707728,220,7223732,2513,7314422,7314425,7314425,"Emmotum nitens Miers","Emmotum nitens Miers","Plantae","Tracheophyta","Icacinales","Icacinaceae","Emmotum","Emmotum nitens","Emmotum","nitens","SPECIES","ACCEPTED","1996-09-01T00:00:00",0,0,"","Goiás",1996,9,11,"1996-09-11T00:00:00","2018-12-24T12:36:38.931+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","UFG - Herbário da Universidade Federal de Goiás","BRA:UFG:UFG:0000019937","2738","UFG - Herbário da Universidade Federal de Goiás","Alto Paraíso","Parque Nacional da Chapada dos Veaderios, Parque Nacional da Chapada dos Veadeiros; rochas próximo á descida da cachoeira carioquinhas do rio Preto. Solo; afloramentos rochosos; levemente ondulado. Vegetação: cerrado com afloramentos rochosos. Beira","pt","UFG",1090716608,"BRA:UFG:UFG:0000019937","Collection","Mendonça, R.C.; Felfili, J.M.; Silva Jr, M.C. & Oliveira, N.R.","19937","UFG","Universidade Federal de Goiás (UFG)","Árvore cerca de 8m de altura e diâmetro; heliófita; saxícola; folhas discolores, superfície abaxial verde esbranquiçado e adaxial verde-escuro; botões floral creme; frutos imaturos de cor verde. Comestivel na maturação.","Oliveira, N.R.","2018-12-05T10:30:25.000+0000",NA,"","","","","","","","","","","",NA,NA,"","",NA,"","","","","","",NA,"",NA,NA,NA,"",NA,"",NA,NA,NA,"",NA,"","",NA,"","","","",NA,"","","",NA,"","","Alto Paraíso","Goiás","brazil",NA,"",NA,NA,NA,"","","Goiás",-49.62349059,-16.04162242,"Goiás","go",-14.146667,-47.819444,"original coordinates","original coordinates outside municipality original in alto paraiso falls in alto paraiso de goias"
"503","Emmotum nitens",1272057112,-15.866667,-47.85,"gass84","fce21d43-c0c7-4d1f-b6d2-fc048f053456","22524448-c309-474f-8f07-d576a021868c","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-14T17:00:01.006+0000","2018-09-10T18:28:37.145+0000",140,"none","PRESERVED_SPECIMEN",7314425,6,7707728,220,7223732,2513,7314422,7314425,7314425,"Emmotum nitens Miers","Emmotum nitens Miers","Plantae","Tracheophyta","Icacinales","Icacinaceae","Emmotum","Emmotum nitens","Emmotum","nitens","SPECIES","ACCEPTED","1996-01-01T00:00:00",1025,0,"SOUTH_AMERICA","Distrito Federal",1996,9,12,"1996-09-12T00:00:00","2018-12-07T13:04:17.368+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HEPH - Herbário Ezechias Paulo Heringer","BRA:JBB:HEPH:0000012193","174","HEPH - Herbário Ezechias Paulo Heringer","Brasília","Jardim Botânico de Brasília Trilha de Entrada","pt","HEPH",1272057112,"BRA:JBB:HEPH:0000012193","Collection","Martins, RC","12193","Jardim Botânico de Brasília (JBB)","Jardim Botânico de Brasília (JBB)","Árvore; frutos verdes imaturos,flores e botões verdes claro;; Cerrado s.s.","Martins, RC","2018-08-17T14:54:01.000+0000",NA,"","","","","","","","","","","",NA,NA,"","",NA,"","","","","","",NA,"",NA,NA,NA,"",NA,"",NA,NA,NA,"",NA,"","",NA,"","","","",NA,"","","",NA,"","","Brasília","Distrito Federal","brazil",3101,"Brasília",5300108,-47.797394,-15.780212,"DISTRITO FEDERAL","DF","Distrito Federal",-47.79774208,-15.78050687,"Distrito Federal","df",-15.866667,-47.85,"original coordinates","original coordinates OK"
