"","original_family","original_name","name_in_Flora","original_ID","final_family","scientificName","taxonID","vernacular_names","notes","tax_notes","notes_fam","nombre"
"346","Achariaceae","Lindackeria latifolia Benth.","Lindackeria latifolia Benth.",78300,"Achariaceae","Lindackeria latifolia Benth.",78300,NA,"LFB","name ok","","Lindackeria latifolia"
"347","Malvaceae","Luehea ochrophylla Mart.","Luehea ochrophylla Mart.",9096,"Malvaceae","Luehea ochrophylla Mart.",9096,NA,"LFB","name ok","","Luehea ochrophylla"
"348","Fabaceae","Luetzelburgia auriculata (Allemão) Ducke","Luetzelburgia auriculata (Allemão) Ducke",29740,"Fabaceae","Luetzelburgia auriculata (Allemão) Ducke",29740,"Angelim-da-folha-miúda-PORTUGUES-Piauí/Pau-de-chapada-PORTUGUES-Maranhão/Pau-mocó-PORTUGUES-Ceará/Pau-pedra-PORTUGUES-Rio Grande do Norte","LFB","name ok","","Luetzelburgia auriculata"
"349","Fabaceae","Luetzelburgia bahiensis Yakovlev","Luetzelburgia bahiensis Yakovlev",18701,"Fabaceae","Luetzelburgia bahiensis Yakovlev",18701,"Carne-d'anta-PORTUGUES-Bahia/Moela-de-galinha-PORTUGUES-Bahia/Pau-de-ema-PORTUGUES-Bahia/Pau-mocó-PORTUGUES-Bahia","LFB","name ok","","Luetzelburgia bahiensis"
"350","Asteraceae","Lychnophora salicifolia Mart.","Lychnophora salicifolia Mart.",16181,"Asteraceae","Lychnophora salicifolia Mart.",16181,NA,"LFB","name ok","","Lychnophora salicifolia"
"351","Fabaceae","Machaerium cantarellianum Hoehne","Machaerium cantarellianum Hoehne",101136,"Fabaceae","Machaerium cantarellianum Hoehne",101136,"Jacarandá-bico-de-pato-PORTUGUES-NA/Jacarandá-trepador-PORTUGUES-NA","LFB","name ok","","Machaerium cantarellianum"
"352","Fabaceae","Machaerium punctatum Pers.","Machaerium punctatum (Poir.) Pers.",83326,"Fabaceae","Machaerium punctatum (Poir.) Pers.",83326,NA,"LFB","name ok","","Machaerium punctatum"
"353","Fabaceae","Machaerium salzmannii Benth.","Machaerium salzmannii Benth.",18735,"Fabaceae","Machaerium salzmannii Benth.",18735,"Cipó-siqueira-PORTUGUES-NA/Mata-pau-PORTUGUES-NA","LFB","name ok","","Machaerium salzmannii"
"354","Fabaceae","Macrolobium campestre Huber","Macrolobium campestre Huber",23069,"Fabaceae","Macrolobium campestre Huber",23069,NA,"LFB","name ok","","Macrolobium campestre"
"355","Monimiaceae","Macropeplus ligustrinus Perkins","Macropeplus ligustrinus (Tul.) Perkins",10066,"Monimiaceae","Macropeplus ligustrinus (Tul.) Perkins",10066,NA,"LFB","name ok","","Macropeplus ligustrinus"
"356","Fabaceae","Macrosamanea duckei (Huber) Barneby & J.W.Grimes","Macrosamanea duckei (Huber) Barneby & J.W.Grimes",83379,"Fabaceae","Macrosamanea duckei (Huber) Barneby & J.W.Grimes",83379,NA,"LFB","name ok","","Macrosamanea duckei"
"357","Salicaceae","Macrothumia kuhlmannii (Sleumer) M.H.Alford","Macrothumia kuhlmannii (Sleumer) M.H.Alford",14388,"Salicaceae","Macrothumia kuhlmannii (Sleumer) M.H.Alford",14388,NA,"LFB","name ok","","Macrothumia kuhlmannii"
"358","Euphorbiaceae","Manihot epruinosa Pax & K.Hoffm.","Manihot epruinosa Pax & K.Hoffm.",17599,"Euphorbiaceae","Manihot carthagenensis (Jacq.) Müll.Arg.",29288,NA,"LFB","synonym","","Manihot carthagenensis"
"359","Euphorbiaceae","Manihot pilosa Pohl","Manihot pilosa Pohl",29312,"Euphorbiaceae","Manihot pilosa Pohl",29312,NA,"LFB","name ok","","Manihot pilosa"
"360","Sapotaceae","Manilkara salzmannii (A.DC.) H.J.Lam","Manilkara salzmannii (A.DC.) H.J.Lam",14482,"Sapotaceae","Manilkara salzmannii (A.DC.) H.J.Lam",14482,"Maçaranduba-PORTUGUES-NA","LFB","name ok","","Manilkara salzmannii"
"361","Sapotaceae","Manilkara triflora (Allem.) Monach.","Manilkara triflora (Allemão) Monach.",14484,"Sapotaceae","Manilkara triflora (Allemão) Monach.",14484,"maçarandubarana-PORTUGUES-Pará","LFB","name ok","","Manilkara triflora"
"362","Rubiaceae","Margaritopsis cymuligera (Müll.Arg.) C.M.Taylor","Margaritopsis cymuligera (Müll.Arg.) C.M.Taylor",14113,"Rubiaceae","Margaritopsis cymuligera (Müll.Arg.) C.M.Taylor",14113,NA,"LFB","name ok","","Margaritopsis cymuligera"
"363","Myrtaceae","Marlierea clausseniana Kiaersk.","Marlierea clausseniana (O.Berg) Kiaersk.",10584,"Myrtaceae","Marlierea clausseniana (O.Berg) Kiaersk.",10584,NA,"LFB","name ok","","Marlierea clausseniana"
"364","Sapindaceae","Matayba discolor Radlk.","Matayba discolor (Spreng.) Radlk.",20908,"Sapindaceae","Matayba discolor (Spreng.) Radlk.",20908,"camboatá-branco-PORTUGUES-Nordeste/camboatá de cotia-PORTUGUES-Nordeste/pitomba-rosa-PORTUGUES-Nordeste/zeca-tatú-PORTUGUES-Norte","LFB","name ok","","Matayba discolor"
"365","Sapindaceae","Matayba heterophylla Radlk.","Matayba heterophylla (Mart.) Radlk.",20910,"Sapindaceae","Matayba heterophylla (Mart.) Radlk.",20910,"pitombeira-PORTUGUES-Nordeste","LFB","name ok","","Matayba heterophylla"
"366","Sapindaceae","Matayba intermedia Radlk.","Matayba intermedia Radlk.",103420,"Sapindaceae","Matayba intermedia Radlk.",103420,"camboatá-PORTUGUES-Sudeste e Sul/camboata-de-folha-miúda-PORTUGUES-Sudeste e Sul/mataíba-PORTUGUES-Sudeste","LFB","name ok","","Matayba intermedia"
"367","Sapindaceae","Matayba juglandifolia Radlk.","Matayba juglandifolia (Cambess.) Radlk.",20911,"Sapindaceae","Matayba juglandifolia (Cambess.) Radlk.",20911,"camboatá-PORTUGUES-Sul/camboatá-amarelo-PORTUGUES-Sudeste/camboatã-PORTUGUES-Sul e Sudeste/caxuá-branco-PORTUGUES-Nordeste/pau-de-pombo-PORTUGUES-Sudeste/tata-piririca-PORTUGUES-Nordeste","LFB","name ok","","Matayba juglandifolia"
"368","Sapindaceae","Matayba marginata Radlk.","Matayba marginata Radlk.",32721,"Sapindaceae","Matayba marginata Radlk.",32721,NA,"LFB","name ok","","Matayba marginata"
"369","Celastraceae","Maytenus catingarum Reiss.","Maytenus catingarum Reissek",16747,"Celastraceae","Monteverdia catingarum (Reissek) Biral",604506,NA,"LFB","synonym","","Monteverdia catingarum"
"370","Celastraceae","Maytenus distichophylla Mart. ex Reiss.","Maytenus distichophylla Mart. ex Reissek",6756,"Celastraceae","Monteverdia distichophylla (Mart. ex Reissek) Biral",604540,NA,"LFB","synonym","","Monteverdia distichophylla"
"371","Celastraceae","Maytenus gonoclada Mart.","Maytenus gonoclada Mart.",6761,"Celastraceae","Maytenus gonoclada Mart.",6761,NA,"LFB","name ok","","Maytenus gonoclada"
"372","Celastraceae","Maytenus obtusifolia Mart.","Maytenus obtusifolia Mart.",6766,"Celastraceae","Maytenus obtusifolia Mart.",6766,NA,"LFB","name ok","","Maytenus obtusifolia"
"373","Celastraceae","Maytenus rigida Mart.","Maytenus rigida Mart.",16752,"Celastraceae","Monteverdia rigida (Mart.) Biral",604679,"Bom-nome-PORTUGUES-Nordeste","LFB","synonym","","Monteverdia rigida"
"374","Celastraceae","Maytenus salicifolia Reiss.","Maytenus salicifolia Reissek",6769,"Celastraceae","Maytenus gonoclada Mart.",6761,NA,"LFB","synonym","","Maytenus gonoclada"
"375","Celastraceae","Maytenus schumanniana Loes.","Maytenus schumanniana Loes.",6771,"Celastraceae","Monteverdia schummaniana (Loes.) Biral",604626,NA,"LFB","synonym","","Monteverdia schummaniana"
"376","Sabiaceae","Meliosma sellowii Urban","Meliosma sellowii Urb.",14346,"Sabiaceae","Meliosma sellowii Urb.",14346,"Canela-balão-PORTUGUES-Rio de Janeiro/canela-caju-PORTUGUES-Minas Gerais/pau-fernandes-PORTUGUES-Santa Catarina","LFB","name ok","","Meliosma sellowii"
"377","Rutaceae","Metrodorea nigra A. St.-Hil.","Metrodorea nigra A.St.-Hil.",819,"Rutaceae","Metrodorea nigra A.St.-Hil.",819,"carrapateiro-PORTUGUES-PR/chupa-ferro-PORTUGUES-SP/pitaguará-PORTUGUES-SP/vira-sarerê-PORTUGUES-BA","LFB","name ok","","Metrodorea nigra"
"378","Rutaceae","Metrodorea stipularis Mart.","Metrodorea stipularis Mart.",823,"Rutaceae","Metrodorea stipularis Mart.",823,"arco-de-pipa-PORTUGUES-MG/caputuna-PORTUGUES-SP/cataguá-PORTUGUES-SP/laranjeira-do-mato-PORTUGUES-MG/limoeira-do-mato-PORTUGUES-MG","LFB","name ok","","Metrodorea stipularis"
"379","Solanaceae","Metternichia princeps Mikan","Metternichia princeps J.C.Mikan",21152,"Solanaceae","Metternichia princeps J.C.Mikan",21152,NA,"LFB","name ok","","Metternichia princeps"
"380","Melastomataceae","Miconia buddlejoides Triana",NA,NA,"Melastomataceae","Miconia buddlejoides Triana",NA,NA,"not found",NA,"","Miconia buddlejoides"
"381","Melastomataceae","Miconia burchellii Triana","Miconia burchellii Triana",30713,"Melastomataceae","Miconia burchellii Triana",30713,NA,"LFB","name ok","","Miconia burchellii"
"382","Melastomataceae","Miconia cabucu Hoehne","Miconia cabucu Hoehne",9678,"Melastomataceae","Miconia cabucu Hoehne",9678,NA,"LFB","name ok","","Miconia cabucu"
"383","Melastomataceae","Miconia caudigera DC.","Miconia caudigera DC.",9681,"Melastomataceae","Miconia caudigera DC.",9681,NA,"LFB","name ok","","Miconia caudigera"
"384","Melastomataceae","Miconia chartacea Triana","Miconia chartacea Triana",9684,"Melastomataceae","Miconia chartacea Triana",9684,NA,"LFB","name ok","","Miconia chartacea"
"385","Melastomataceae","Miconia cinnamomifolia (DC.) Naud.","Miconia cinnamomifolia (DC.) Naudin",9688,"Melastomataceae","Miconia cinnamomifolia (DC.) Naudin",9688,NA,"LFB","name ok","","Miconia cinnamomifolia"
"386","Melastomataceae","Miconia corallina Spring","Miconia corallina Spring",30717,"Melastomataceae","Miconia corallina Spring",30717,NA,"LFB","name ok","","Miconia corallina"
"387","Melastomataceae","Miconia cubatanensis Hoehne","Miconia cubatanensis Hoehne",9691,"Melastomataceae","Miconia cubatanensis Hoehne",9691,NA,"LFB","name ok","","Miconia cubatanensis"
"388","Melastomataceae","Miconia discolor DC.","Miconia discolor DC.",9696,"Melastomataceae","Miconia discolor DC.",9696,NA,"LFB","name ok","","Miconia discolor"
"389","Melastomataceae","Miconia elegans Cogn.","Miconia elegans Cogn.",9702,"Melastomataceae","Miconia elegans Cogn.",9702,NA,"LFB","name ok","","Miconia elegans"
"390","Melastomataceae","Miconia flammea Casar.","Miconia flammea Casar.",9704,"Melastomataceae","Miconia flammea Casar.",9704,NA,"LFB","name ok","","Miconia flammea"
"391","Melastomataceae","Miconia hirtella Cogn.","Miconia hirtella Cogn.",9710,"Melastomataceae","Miconia hirtella Cogn.",9710,NA,"LFB","name ok","","Miconia hirtella"
"392","Melastomataceae","Miconia hyemalis A. St.-Hil. & Naud. ex Naud.","Miconia hyemalis A.St.-Hil. & Naudin",9712,"Melastomataceae","Miconia hyemalis A.St.-Hil. & Naudin",9712,NA,"LFB","name ok","","Miconia hyemalis"
"393","Melastomataceae","Miconia inconspicua Miq.","Miconia inconspicua Miq.",9716,"Melastomataceae","Miconia inconspicua Miq.",9716,NA,"LFB","name ok","","Miconia inconspicua"
"394","Melastomataceae","Miconia jucunda (DC.) Triana","Miconia jucunda (DC.) Triana",9717,"Melastomataceae","Miconia jucunda (DC.) Triana",9717,NA,"LFB","name ok","","Miconia jucunda"
"395","Melastomataceae","Miconia latecrenata (DC.) Naud.","Miconia latecrenata (DC.) Naudin",9724,"Melastomataceae","Miconia latecrenata (DC.) Naudin",9724,NA,"LFB","name ok","","Miconia latecrenata"
"396","Melastomataceae","Miconia ligustroides (DC.) Naud.","Miconia ligustroides (DC.) Naudin",9726,"Melastomataceae","Miconia ligustroides (DC.) Naudin",9726,NA,"LFB","name ok","","Miconia ligustroides"
"397","Melastomataceae","Miconia lymanii Wurdack","Miconia lymanii Wurdack",9729,"Melastomataceae","Miconia lymanii Wurdack",9729,NA,"LFB","name ok","","Miconia lymanii"
"398","Melastomataceae","Miconia nervosa (Sm.) Triana","Miconia nervosa (Sm.) Triana",9737,"Melastomataceae","Miconia nervosa (Sm.) Triana",9737,NA,"LFB","name ok","","Miconia nervosa"
"399","Melastomataceae","Miconia paniculata (DC.) Naud.","Miconia paniculata (DC.) Naudin",9743,"Melastomataceae","Miconia paniculata (DC.) Naudin",9743,NA,"LFB","name ok","","Miconia paniculata"
"400","Melastomataceae","Miconia pepericarpa DC.","Miconia pepericarpa DC.",19671,"Melastomataceae","Miconia pepericarpa DC.",19671,NA,"LFB","name ok","","Miconia pepericarpa"
"401","Melastomataceae","Miconia racemifera (DC.) Triana","Miconia racemifera (DC.) Triana",9757,"Melastomataceae","Miconia racemifera (DC.) Triana",9757,NA,"LFB","name ok","","Miconia racemifera"
"402","Melastomataceae","Miconia sclerophylla Triana","Miconia sclerophylla Triana",19673,"Melastomataceae","Miconia sclerophylla Triana",19673,NA,"LFB","name ok","","Miconia sclerophylla"
"403","Melastomataceae","Miconia sellowiana Naud.","Miconia sellowiana Naudin",9764,"Melastomataceae","Miconia sellowiana Naudin",9764,NA,"LFB","name ok","","Miconia sellowiana"
"404","Melastomataceae","Miconia valtheri Naud.","Miconia valtheri Naudin",9778,"Melastomataceae","Miconia valtheri Naudin",9778,NA,"LFB","name ok","","Miconia valtheri"
"405","Fabaceae","Mimosa gemmulata Barneby","Mimosa gemmulata Barneby",18800,"Fabaceae","Mimosa gemmulata Barneby",18800,NA,"LFB","name ok","","Mimosa gemmulata"
"406","Fabaceae","Mimosa ophthalmocentra Benth.","Mimosa ophthalmocentra Mart. ex Benth.",18835,"Fabaceae","Mimosa ophthalmocentra Mart. ex Benth.",18835,"jureminha-PORTUGUES-Bahia/jurema-branca-PORTUGUES-NA/jurema-de-imbirra-PORTUGUES-NA","LFB","name ok","","Mimosa ophthalmocentra"
"407","Fabaceae","Moldenhawera blanchetiana Tul.","Moldenhawera blanchetiana Tul.",28149,"Fabaceae","Moldenhawera blanchetiana Tul.",28149,"Braúna-preta-PORTUGUES-Bahia/Faveca-PORTUGUES-Bahia","LFB","name ok","","Moldenhawera blanchetiana"
"408","Monimiaceae","Mollinedia triflora (Spreng.) Tul.","Mollinedia triflora (Spreng.) Tul.",10104,"Monimiaceae","Mollinedia triflora (Spreng.) Tul.",10104,"pau-de-espeto-PORTUGUES-Sul","LFB","name ok","","Mollinedia triflora"
"409","Monimiaceae","Mollinedia clavigera Tul.","Mollinedia clavigera Tul.",10077,"Monimiaceae","Mollinedia clavigera Tul.",10077,"Pimenteira-PORTUGUES-Sul","LFB","name ok","","Mollinedia clavigera"
"410","Monimiaceae","Mollinedia elegans Tul.","Mollinedia elegans Tul.",10081,"Monimiaceae","Mollinedia elegans Tul.",10081,"Pimenteira-PORTUGUES-Sul e Sudeste","LFB","name ok","","Mollinedia elegans"
"411","Monimiaceae","Mollinedia oligantha Perkins","Mollinedia oligantha Perkins",10097,"Monimiaceae","Mollinedia oligantha Perkins",10097,NA,"LFB","name ok","","Mollinedia oligantha"
"412","Monimiaceae","Mollinedia schottiana (Spreng.) Perkins","Mollinedia schottiana (Spreng.) Perkins",10101,"Monimiaceae","Mollinedia schottiana (Spreng.) Perkins",10101,"Espinheira-santa-PORTUGUES-Sul e Sudeste","LFB","name ok","","Mollinedia schottiana"
"413","Monimiaceae","Mollinedia uleana Perkins","Mollinedia uleana Perkins",10105,"Monimiaceae","Mollinedia uleana Perkins",10105,"Erva de Santo Antonio-PORTUGUES-Sul/Pimenta de pelo-PORTUGUES-Sudeste","LFB","name ok","","Mollinedia uleana"
"414","Monimiaceae","Mollinedia widgrenii A. DC.","Mollinedia widgrenii A.DC.",10106,"Monimiaceae","Mollinedia widgrenii A.DC.",10106,NA,"LFB","name ok","","Mollinedia widgrenii"
"415","Melastomataceae","Mouriri elliptica Mart.","Mouriri elliptica Mart.",19705,"Melastomataceae","Mouriri elliptica Mart.",19705,NA,"LFB","name ok","","Mouriri elliptica"
"416","Melastomataceae","Mouriri sagotiana Triana","Mouriri sagotiana Triana",9824,"Melastomataceae","Mouriri sagotiana Triana",9824,NA,"LFB","name ok","","Mouriri sagotiana"
"417","Myrtaceae","Myrceugenia ovalifolia (O.Berg) Landrum","Myrceugenia ovalifolia (O.Berg) Landrum",10650,"Myrtaceae","Myrceugenia ovalifolia (O.Berg) Landrum",10650,NA,"LFB","name ok","","Myrceugenia ovalifolia"
"418","Myrtaceae","Myrcia aethusa (O.Berg) N.Silveira","Myrcia aethusa (O.Berg) N.Silveira",37035,"Myrtaceae","Myrcia aethusa (O.Berg) N.Silveira",37035,NA,"LFB","name ok","","Myrcia aethusa"
"419","Myrtaceae","Myrcia albotomentosa DC.","Myrcia albotomentosa DC.",37037,"Myrtaceae","Myrcia albotomentosa DC.",37037,NA,"LFB","name ok","","Myrcia albotomentosa"
"420","Myrtaceae","Myrcia anacardiifolia Gardner","Myrcia anacardiifolia Gardner",10664,"Myrtaceae","Myrcia anacardiifolia Gardner",10664,NA,"LFB","name ok","","Myrcia anacardiifolia"
"421","Myrtaceae","Myrcia bergiana O.Berg","Myrcia bergiana O.Berg",10669,"Myrtaceae","Myrcia bergiana O.Berg",10669,NA,"LFB","name ok","","Myrcia bergiana"
"422","Myrtaceae","Myrcia brasiliensis Kiaersk.","Myrcia brasiliensis Kiaersk.",10672,"Myrtaceae","Myrcia brasiliensis Kiaersk.",10672,NA,"LFB","name ok","","Myrcia brasiliensis"
"423","Myrtaceae","Myrcia eriocalyx DC.","Myrcia eriocalyx DC.",10684,"Myrtaceae","Myrcia eriocalyx DC.",10684,NA,"LFB","name ok","","Myrcia eriocalyx"
"424","Myrtaceae","Myrcia eximia DC.","Myrcia eximia DC.",19868,"Myrtaceae","Myrcia eximia DC.",19868,NA,"LFB","name ok","","Myrcia eximia"
"425","Myrtaceae","Myrcia glabra (O.Berg) D.Legrand","Myrcia glabra (O.Berg) D.Legrand",10694,"Myrtaceae","Myrcia glabra (O.Berg) D.Legrand",10694,NA,"LFB","name ok","","Myrcia glabra"
"426","Myrtaceae","Myrcia hatschbachii D.Legrand","Myrcia hatschbachii D.Legrand",10701,"Myrtaceae","Myrcia hatschbachii D.Legrand",10701,NA,"LFB","name ok","","Myrcia hatschbachii"
"427","Myrtaceae","Myrcia hebepetala DC.","Myrcia hebepetala DC.",10702,"Myrtaceae","Myrcia hebepetala DC.",10702,NA,"LFB","name ok","","Myrcia hebepetala"
"428","Myrtaceae","Myrcia linearifolia Cambess.","Myrcia linearifolia Cambess.",31593,"Myrtaceae","Myrcia linearifolia Cambess.",31593,NA,"LFB","name ok","","Myrcia linearifolia"
"429","Myrtaceae","Myrcia littoralis DC.","Myrcia littoralis DC.",10720,"Myrtaceae","Myrcia littoralis DC.",10720,NA,"LFB","name ok","","Myrcia littoralis"
"430","Myrtaceae","Myrcia mischophylla Kiaersk.","Myrcia mischophylla Kiaersk.",10727,"Myrtaceae","Myrcia mischophylla Kiaersk.",10727,NA,"LFB","name ok","","Myrcia mischophylla"
"431","Myrtaceae","Myrcia montana Cambess.","Myrcia montana Cambess.",10728,"Myrtaceae","Myrcia montana Cambess.",10728,NA,"LFB","name ok","","Myrcia montana"
"432","Myrtaceae","Myrcia mutabilis (O.Berg) N.Silveira","Myrcia mutabilis (O.Berg) N.Silveira",10731,"Myrtaceae","Myrcia mutabilis (O.Berg) N.Silveira",10731,NA,"LFB","name ok","","Myrcia mutabilis"
"433","Myrtaceae","Myrcia oligantha O.Berg","Myrcia oligantha O.Berg",10734,"Myrtaceae","Myrcia oligantha O.Berg",10734,NA,"LFB","name ok","","Myrcia oligantha"
"434","Myrtaceae","Myrcia pubescens DC.","Myrcia pubescens DC.",10741,"Myrtaceae","Myrcia pubescens DC.",10741,NA,"LFB","name ok","","Myrcia pubescens"
"435","Myrtaceae","Myrcia pubiflora DC.","Myrcia pubiflora DC.",10742,"Myrtaceae","Myrcia pubiflora DC.",10742,NA,"LFB","name ok","","Myrcia pubiflora"
"436","Myrtaceae","Myrcia racemosa (O.Berg) Kiaersk.","Myrcia racemosa (O.Berg) Kiaersk.",10745,"Myrtaceae","Myrcia racemosa (O.Berg) Kiaersk.",10745,NA,"LFB","name ok","","Myrcia racemosa"
"437","Myrtaceae","Myrcia retorta Cambess.","Myrcia retorta Cambess.",10748,"Myrtaceae","Myrcia retorta Cambess.",10748,NA,"LFB","name ok","","Myrcia retorta"
"438","Myrtaceae","Myrcia rufipes DC.","Myrcia rufipes DC.",10753,"Myrtaceae","Myrcia rufipes DC.",10753,NA,"LFB","name ok","","Myrcia rufipes"
"439","Myrtaceae","Myrcia salzmannii O.Berg","Myrcia salzmannii O.Berg",10755,"Myrtaceae","Myrcia salzmannii O.Berg",10755,NA,"LFB","name ok","","Myrcia salzmannii"
"440","Myrtaceae","Myrcia spectabilis DC.","Myrcia spectabilis DC.",10758,"Myrtaceae","Myrcia spectabilis DC.",10758,NA,"LFB","name ok","","Myrcia spectabilis"
"441","Myrtaceae","Myrcia springiana (O.Berg) Kiaersk.","Myrcia springiana (O.Berg) Kiaersk.",10761,"Myrtaceae","Myrcia springiana (O.Berg) Kiaersk.",10761,NA,"LFB","name ok","","Myrcia springiana"
"442","Myrtaceae","Myrcia subcordata DC.","Myrcia subcordata DC.",10765,"Myrtaceae","Myrcia subcordata DC.",10765,NA,"LFB","name ok","","Myrcia subcordata"
"443","Myrtaceae","Myrcia tenuivenosa Kiaersk.","Myrcia tenuivenosa Kiaersk.",10769,"Myrtaceae","Myrcia tenuivenosa Kiaersk.",10769,NA,"LFB","name ok","","Myrcia tenuivenosa"
"444","Myrtaceae","Myrcia vestita DC.","Myrcia vestita DC.",25870,"Myrtaceae","Myrcia vestita DC.",25870,NA,"LFB","name ok","","Myrcia vestita"
"445","Myrtaceae","Myrcia vittoriana Kiaersk.","Myrcia vittoriana Kiaersk.",10779,"Myrtaceae","Myrcia vittoriana Kiaersk.",10779,NA,"LFB","name ok","","Myrcia vittoriana"
"446","Myrtaceae","Myrciaria glanduliflora (Kiaersk.) Mattos & D.Legrand","Myrciaria glanduliflora (Kiaersk.) Mattos & D.Legrand",10793,"Myrtaceae","Myrciaria glanduliflora (Kiaersk.) Mattos & D.Legrand",10793,NA,"LFB","name ok","","Myrciaria glanduliflora"
"447","Myrtaceae","Myrciaria glazioviana (Kiaersk.) G.M.Barroso ex Sobral","Myrciaria glazioviana (Kiaersk.) G.M.Barroso ex Sobral",10794,"Myrtaceae","Myrciaria glazioviana (Kiaersk.) G.M.Barroso ex Sobral",10794,"Jabuticaba-amarela-PORTUGUES-NA/Cabeludinha-PORTUGUES-NA/Guapirijuba-PORTUGUES-NA/Peludinha-PORTUGUES-NA/Vassourinha da praia-PORTUGUES-NA","LFB","name ok","","Myrciaria glazioviana"
"448","Fabaceae","Myrocarpus fastigiatus Allemão","Myrocarpus fastigiatus Allemão",83492,"Fabaceae","Myrocarpus fastigiatus Allemão",83492,"catureíba-PORTUGUES-sudeste/óleo pardo-PORTUGUES-sudeste","LFB","name ok","","Myrocarpus fastigiatus"
"449","Primulaceae","Myrsine hermogenesii (Jung-Mend. & Bernacci) M.F.Freitas & Kin.-Gouv.","Myrsine hermogenesii (Jung-Mend. & Bernacci) M.F.Freitas & Kin.-Gouv.",101411,"Primulaceae","Myrsine hermogenesii (Jung-Mend. & Bernacci) M.F.Freitas & Kin.-Gouv.",101411,NA,"LFB","name ok","","Myrsine hermogenesii"
"450","Primulaceae","Myrsine lineata (Mez) N.N. Imkhanitskaya","Myrsine lineata (Mez) Imkhan.",10235,"Primulaceae","Myrsine lineata (Mez) Imkhan.",10235,NA,"LFB","name ok","","Myrsine lineata"
"451","Primulaceae","Myrsine venosa A. DC.","Myrsine venosa A.DC.",10243,"Primulaceae","Myrsine venosa A.DC.",10243,NA,"LFB","name ok","","Myrsine venosa"
"452","Lauraceae","Nectandra gardneri Meisn.","Nectandra gardneri Meisn.",30201,"Lauraceae","Nectandra gardneri Meisn.",30201,NA,"LFB","name ok","","Nectandra gardneri"
"453","Lauraceae","Nectandra nitidula Nees & Mart. ex Nees","Nectandra nitidula Nees",8433,"Lauraceae","Nectandra nitidula Nees",8433,"canela amarela-PORTUGUES-sudeste","LFB","name ok","","Nectandra nitidula"
"454","Lauraceae","Nectandra puberula (Schott) Nees","Nectandra puberula (Schott) Nees",8436,"Lauraceae","Nectandra puberula (Schott) Nees",8436,"canela amarela-PORTUGUES-sudeste e sul","LFB","name ok","","Nectandra puberula"
"455","Rutaceae","Neoraputia alba (Nees & Mart.) Emmerich ex Kallunki","Neoraputia alba (Nees & Mart.) Emmerich ex Kallunki",847,"Rutaceae","Neoraputia alba (Nees & Mart.) Emmerich ex Kallunki",847,"arapoca-PORTUGUES-vários estados, muitas exsicatas e em Pio Correa 1926/arapoca branca-PORTUGUES-vários estados, muitas exsicatas e em Pio Correa 1926/arapoca verdadeira-PORTUGUES-vários estados, muitas exsicatas e em Pio Correa 1926/banha-de-galinha-PORTUGUES-Bahia/mucanga-PORTUGUES-Bahia e Minas Gerais/sucanga-PORTUGUES-Bahia e Minas Gerais","LFB","name ok","","Neoraputia alba"
"456","Lauraceae","Ocotea brachybotra (Meisn.) Mez",NA,NA,"Lauraceae","Ocotea brachybotra (Meisn.) Mez",NA,NA,"not found",NA,"","Ocotea brachybotra"
"457","Lauraceae","Ocotea complicata (Meisn.) Mez","Ocotea complicata (Meisn.) Mez",8452,"Lauraceae","Ocotea fasciculata (Nees) Mez",84363,NA,"LFB","synonym","","Ocotea fasciculata"
"458","Lauraceae","Ocotea dispersa (Nees & Mart. ex Nees) Mez","Ocotea dispersa (Nees & Mart.) Mez",8455,"Lauraceae","Ocotea dispersa (Nees & Mart.) Mez",8455,NA,"LFB","name ok","","Ocotea dispersa"
"459","Lauraceae","Ocotea divaricata (Poir.) Mez","Ocotea divaricata (Nees) Mez",8456,"Lauraceae","Ocotea divaricata (Nees) Mez",8456,NA,"LFB","name ok","","Ocotea divaricata"
"460","Lauraceae","Ocotea elegans Mez","Ocotea elegans Mez",8457,"Lauraceae","Ocotea indecora (Schott) Mez",8463,NA,"LFB","synonym","","Ocotea indecora"
"461","Lauraceae","Ocotea glauca (Nees & Mart.) Mez","Ocotea glauca (Nees & Mart.) Mez",8460,"Lauraceae","Ocotea glauca (Nees & Mart.) Mez",8460,NA,"LFB","name ok","","Ocotea glauca"
"462","Lauraceae","Ocotea glaziovii Mez","Ocotea glaziovii Mez",8461,"Lauraceae","Ocotea glaziovii Mez",8461,NA,"LFB","name ok","","Ocotea glaziovii"
"463","Lauraceae","Ocotea indecora (Schott) Mez","Ocotea indecora (Schott) Mez",8463,"Lauraceae","Ocotea indecora (Schott) Mez",8463,NA,"LFB","name ok","","Ocotea indecora"
"464","Lauraceae","Ocotea lanata (Nees & Mart.) Mez","Ocotea lanata (Nees & Mart.) Mez",8465,"Lauraceae","Ocotea lanata (Nees & Mart.) Mez",8465,"canela lanosa-PORTUGUES-sudeste","LFB","name ok","","Ocotea lanata"
"465","Lauraceae","Ocotea nitida (Meisn.) J.G. Rohwer","Ocotea nitida (Meisn.) Rohwer",8505,"Lauraceae","Ocotea nitida (Meisn.) Rohwer",8505,NA,"LFB","name ok","","Ocotea nitida"
"466","Lauraceae","Ocotea notata (Nees) Mez","Ocotea notata (Nees & Mart.) Mez",8473,"Lauraceae","Ocotea notata (Nees & Mart.) Mez",8473,NA,"LFB","name ok","","Ocotea notata"
