"","original_family","original_name","name_in_Flora","original_ID","final_family","scientificName","taxonID","vernacular_names","notes","tax_notes","notes_fam","nombre","establishmentMeans","occurrenceRemarks","location","lifeForm","vegetationType","habitat"
"566","Solanaceae","Solanum granulosoleprosum Dunal","Solanum granulosoleprosum Dunal",14775,"Solanaceae","Solanum granulosoleprosum Dunal",14775,NA,"LFB","name ok","","Solanum granulosoleprosum","NATIVA","Não endemica/Cerrado-Não endemica/Mata Atlântica","BR-SP-BR-RJ-BR-MG-BR-ES-BR-SC-BR-RS-BR-PR-BR-BA-BR-MS-BR-GO-BR-DF","Árvore","Área Antrópica-Cerrado (lato sensu)-Floresta Ciliar ou Galeria-Floresta Estacional Decidual-Floresta Estacional Semidecidual-Floresta Ombrófila (= Floresta Pluvial)-Floresta Ombrófila Mista","Terrícola"
"567","Solanaceae","Solanum lacerdae Dusén","Solanum lacerdae Dusén",14796,"Solanaceae","Solanum lacerdae Dusén",14796,NA,"LFB","name ok","","Solanum lacerdae","NATIVA","Endemica/Mata Atlântica","BR-SP-BR-RJ-BR-MG-BR-SC-BR-PR","Arbusto-Árvore","Floresta Ombrófila (= Floresta Pluvial)-Floresta Ombrófila Mista","Terrícola"
"568","Solanaceae","Solanum leptostachys Dunal","Solanum leptostachys Dunal",14801,"Solanaceae","Solanum leptostachys Dunal",14801,NA,"LFB","name ok","","Solanum leptostachys","NATIVA","Endemica/Mata Atlântica","BR-SP-BR-RJ-BR-MG-BR-ES-BR-BA","Arbusto-Árvore","Cerrado (lato sensu)-Floresta Estacional Semidecidual-Floresta Ombrófila (= Floresta Pluvial)","Terrícola"
"569","Solanaceae","Solanum oocarpum Sendtn.","Solanum oocarpum Sendtn.",14816,"Solanaceae","Solanum oocarpum Sendtn.",14816,NA,"LFB","name ok","","Solanum oocarpum","NATIVA","Endemica/Cerrado-Endemica/Mata Atlântica","BR-SP-BR-MG-BR-MT-BR-MS-BR-GO-BR-DF","Arbusto-Árvore","Floresta Estacional Semidecidual","Terrícola"
"570","Solanaceae","Solanum pabstii L.B.Sm. & Downs","Solanum pabstii L.B.Sm. & Downs",14817,"Solanaceae","Solanum pabstii L.B.Sm. & Downs",14817,NA,"LFB","name ok","","Solanum pabstii","NATIVA","Endemica/Mata Atlântica","BR-SP-BR-SC-BR-RS-BR-PR","Árvore","Floresta Estacional Decidual-Floresta Ombrófila Mista","Terrícola"
"571","Solanaceae","Solanum paranense Dusén","Solanum paranense Dusén",14824,"Solanaceae","Solanum paranense Dusén",14824,NA,"LFB","name ok","","Solanum paranense","NATIVA","Endemica/Mata Atlântica","BR-SC-BR-RS-BR-PR","Arbusto-Árvore","Floresta Ombrófila (= Floresta Pluvial)-Floresta Ombrófila Mista","Terrícola"
"572","Solanaceae","Solanum rufescens Sendtn.","Solanum rufescens Sendtn.",14846,"Solanaceae","Solanum rufescens Sendtn.",14846,NA,"LFB","name ok","","Solanum rufescens","NATIVA","Endemica/Mata Atlântica","BR-SP-BR-RJ-BR-MG-BR-ES-BR-SC-BR-PR","Arbusto","Floresta Estacional Semidecidual-Floresta Ombrófila (= Floresta Pluvial)","Terrícola"
"573","Solanaceae","Solanum stipulaceum Willd. ex Roem. & Schult.","Solanum stipulaceum Willd. ex Roem. & Schult.",14865,"Solanaceae","Solanum stipulaceum Willd. ex Roem. & Schult.",14865,NA,"LFB","name ok","","Solanum stipulaceum","NATIVA","Endemica/Caatinga-Endemica/Cerrado-Endemica/Mata Atlântica","BR-MG-BR-SE-BR-PI-BR-PE-BR-PB-BR-CE-BR-BA-BR-AL-BR-GO","Arbusto-Árvore","Caatinga (stricto sensu)-Cerrado (lato sensu)-Floresta Ombrófila (= Floresta Pluvial)","Terrícola"
"574","Solanaceae","Solanum variabile Mart.","Solanum variabile Mart.",14880,"Solanaceae","Solanum variabile Mart.",14880,NA,"LFB","name ok","","Solanum variabile","NATIVA","Não endemica/Mata Atlântica","BR-SP-BR-RJ-BR-MG-BR-SC-BR-RS-BR-PR","Arbusto-Árvore","Campo de Altitude-Floresta Ombrófila (= Floresta Pluvial)-Floresta Ombrófila Mista","Terrícola"
"575","Moraceae","Sorocea hilarii Gaudich.","Sorocea hilarii Gaudich.",10193,"Moraceae","Sorocea hilarii Gaudich.",10193,NA,"LFB","name ok","","Sorocea hilarii","NATIVA","Endemica/Cerrado-Endemica/Mata Atlântica","BR-SP-BR-RJ-BR-MG-BR-ES-BR-PR-BR-BA","Arbusto-Árvore","Floresta Ombrófila (= Floresta Pluvial)-Restinga","Terrícola"
"576","Moraceae","Sorocea racemosa Gaudich.","Sorocea racemosa Gaudich.",10195,"Moraceae","Sorocea racemosa Gaudich.",10195,NA,"LFB","name ok","","Sorocea racemosa","NATIVA","Endemica/Mata Atlântica","BR-SP-BR-RJ-BR-ES","Arbusto-Árvore","Floresta Ombrófila (= Floresta Pluvial)","Terrícola"
"577","Hernandiaceae","Sparattanthelium botocudorum Mart.","Sparattanthelium botocudorum Mart.",17770,"Hernandiaceae","Sparattanthelium botocudorum Mart.",17770,NA,"LFB","name ok","","Sparattanthelium botocudorum","NATIVA","Endemica/Amazônia-Endemica/Caatinga-Endemica/Cerrado-Endemica/Mata Atlântica","BR-RJ-BR-ES-BR-PE-BR-CE-BR-BA-BR-PA-BR-AC-BR-MT","Arbusto","Floresta Estacional Semidecidual-Floresta Ombrófila (= Floresta Pluvial)","Terrícola"
"578","Anacardiaceae","Spondias tuberosa Arruda","Spondias tuberosa Arruda",4405,"Anacardiaceae","Spondias tuberosa Arruda",4405,"imbuzeiro-PORTUGUES-Nordeste/tapereba-PORTUGUES-Nordeste/umbu-PORTUGUES-Nordeste/caja-do-sertão-PORTUGUES-Bahia/umbuzeiro-PORTUGUES-Maranhão/imbu-verdadeiro-PORTUGUES-Minas Gerais/imburana-de-cambão-PORTUGUES-Pernambuco/imbuzeiro-PORTUGUES-Pernambuco","LFB","name ok","","Spondias tuberosa","NATIVA","Endemica/Caatinga-Endemica/Cerrado","BR-SP-BR-RJ-BR-ES-BR-MG-BR-SE-BR-RN-BR-PI-BR-PE-BR-PB-BR-MA-BR-CE-BR-BA-BR-AL","Arbusto-Árvore","Caatinga (stricto sensu)-Carrasco","Terrícola"
"579","Anacardiaceae","Spondias venulosa Mart. ex Engl.","Spondias venulosa (Engl.) Engl.",4406,"Anacardiaceae","Spondias venulosa (Engl.) Engl.",4406,"cajá-PORTUGUES-Nordeste/cajazeira-PORTUGUES-Sudeste","LFB","name ok","","Spondias venulosa","NATIVA","Endemica/Mata Atlântica","BR-SP-BR-RJ-BR-MG-BR-ES-BR-BA","Árvore","Floresta Ombrófila (= Floresta Pluvial)","Terrícola"
"580","Asteraceae","Stifftia chrysantha Mikan","Stifftia chrysantha J.C.Mikan",5507,"Asteraceae","Stifftia chrysantha J.C.Mikan",5507,NA,"LFB","","","Stifftia chrysantha","NATIVA","Não endemica/Mata Atlântica","BR-SP-BR-RJ-BR-MG-BR-PR-BR-BA","Árvore","Floresta Ombrófila (= Floresta Pluvial)","Terrícola"
"581","Euphorbiaceae","Stillingia trapezoidea Ule","Stillingia trapezoidea Ule",25573,"Euphorbiaceae","Stillingia trapezoidea Ule",25573,NA,"LFB","name ok","","Stillingia trapezoidea","NATIVA","Endemica/Caatinga","BR-BA-BR-SE-BR-PE-BR-PB-BR-PI","Arbusto-Subarbusto","Caatinga (stricto sensu)-Vegetação Sobre Afloramentos Rochosos","Rupícola-Terrícola"
"582","Euphorbiaceae","Stillingia uleana Pax & Hoffm.","Stillingia uleana Pax ex K.Hoffm.",17688,"Euphorbiaceae","Stillingia uleana Pax ex K.Hoffm.",17688,NA,"LFB","name ok","","Stillingia uleana","NATIVA","Endemica/Caatinga-Endemica/Cerrado","BR-MG-BR-BA","Arbusto-Árvore","Caatinga (stricto sensu)-Campo rupestre-Cerrado (lato sensu)-Vegetação Sobre Afloramentos Rochosos","Terrícola"
"583","Fabaceae","Stryphnodendron polyphyllum Mart.","Stryphnodendron polyphyllum Mart.",83739,"Fabaceae","Stryphnodendron polyphyllum Mart.",83739,NA,"LFB","name ok","","Stryphnodendron polyphyllum","NATIVA","Endemica/Caatinga-Endemica/Cerrado-Endemica/Mata Atlântica","BR-ES-BR-SP-BR-RJ-BR-MG-BR-BA","Árvore","Caatinga (stricto sensu)-Cerrado (lato sensu)-Floresta Estacional Semidecidual","Terrícola"
"584","Fabaceae","Stryphnodendron rotundifolium Mart.","Stryphnodendron rotundifolium Mart.",83743,"Fabaceae","Stryphnodendron rotundifolium Mart.",83743,"Barbatimão-da-folha-miúda-PORTUGUES-Sudeste","LFB","name ok","","Stryphnodendron rotundifolium","NATIVA","Não endemica/Caatinga-Não endemica/Cerrado-Não endemica/Pantanal","BR-SP-BR-MG-BR-PR-BR-PI-BR-MA-BR-CE-BR-BA-BR-TO-BR-PA-BR-AM-BR-MT-BR-MS-BR-GO","Arbusto-Árvore","Campo Limpo-Campo rupestre-Cerrado (lato sensu)","Terrícola"
"585","Styracaceae","Styrax camporum Pohl","Styrax camporum Pohl",21251,"Styracaceae","Styrax camporum Pohl",21251,NA,"LFB","name ok","","Styrax camporum","NATIVA","Não endemica/Caatinga-Não endemica/Cerrado-Não endemica/Mata Atlântica","BR-TO-BR-MS-BR-GO-BR-DF-BR-SP-BR-MG-BR-ES-BR-PR-BR-PE-BR-CE-BR-BA","Arbusto-Árvore","Campo rupestre-Carrasco-Cerrado (lato sensu)-Floresta Ciliar ou Galeria-Floresta Estacional Decidual-Floresta Estacional Semidecidual-Floresta Ombrófila (= Floresta Pluvial)","Terrícola"
"586","Styracaceae","Styrax martii Seub.","Styrax martii Seub.",26128,"Styracaceae","Styrax martii Seub.",26128,NA,"LFB","name ok","","Styrax martii","NATIVA","Endemica/Cerrado-Endemica/Mata Atlântica","BR-SP-BR-RJ-BR-MG-BR-RS-BR-PR","Arbusto-Árvore","Campo de Altitude-Campo rupestre-Floresta Ciliar ou Galeria","Terrícola"
"587","Fabaceae","Swartzia apetala Raddi","Swartzia apetala Raddi",23180,"Fabaceae","Swartzia apetala Raddi",23180,NA,"LFB","name ok","","Swartzia apetala",NA,NA,NA,NA,NA,NA
"588","Fabaceae","Swartzia laurifolia Benth.","Swartzia laurifolia Benth.",83782,"Fabaceae","Swartzia laurifolia Benth.",83782,NA,"LFB","name ok","","Swartzia laurifolia","NATIVA","Endemica/Amazônia","BR-MA-BR-RR-BR-RO-BR-PA-BR-AP-BR-AM-BR-MT","Árvore","Floresta de Igapó-Floresta de Terra Firme-Floresta de Várzea","Terrícola"
"589","Fabaceae","Swartzia recurva Poepp.","Swartzia recurva Poepp.",78812,"Fabaceae","Swartzia recurva Poepp.",78812,"Muira Jibóia-PORTUGUES-Norte-Brasil","LFB","name ok","","Swartzia recurva","NATIVA","Endemica/Amazônia","BR-RR-BR-RO-BR-PA-BR-AM-BR-MT","Árvore","Campinarana-Floresta de Igapó-Floresta de Terra Firme","Terrícola"
"590","Arecaceae","Syagrus coronata Becc.","Syagrus coronata (Mart.) Becc.",15736,"Arecaceae","Syagrus coronata (Mart.) Becc.",15736,NA,"LFB","name ok","","Syagrus coronata","NATIVA","Endemica/Caatinga-Endemica/Cerrado","BR-MG-BR-SE-BR-PE-BR-BA-BR-AL","Palmeira","Área Antrópica-Caatinga (stricto sensu)-Cerrado (lato sensu)-Vegetação Sobre Afloramentos Rochosos","Terrícola"
"591","Arecaceae","Syagrus vagans (Bondar) A.D.Hawkes","Syagrus vagans (Bondar) A.D.Hawkes",15747,"Arecaceae","Syagrus vagans (Bondar) A.D.Hawkes",15747,"ariri-PORTUGUES-BA/licurioba-PORTUGUES-BA","LFB","name ok","","Syagrus vagans","NATIVA","Endemica/Caatinga","BR-BA","Palmeira","Caatinga (stricto sensu)","Terrícola"
"592","Symplocaceae","Symplocos estrellensis Casar.","Symplocos estrellensis Casar.",111277,"Symplocaceae","Symplocos estrellensis Casar.",111277,"canela-conserva-PORTUGUES-São Paulo/catatu-PORTUGUES-Paraná/congonha-PORTUGUES-Rio de Janeiro/congonha-de-folha-grande-PORTUGUES-Rio de Janeiro/mandioqueira-PORTUGUES-Paraná/orelha-de-onça-PORTUGUES-Rio de Janeiro","LFB","name ok","","Symplocos estrellensis","NATIVA","Endemica/Mata Atlântica","BR-SP-BR-RJ-BR-MG-BR-ES-BR-SC-BR-PR-BR-BA","Arbusto-Árvore","Área Antrópica-Floresta Estacional Semidecidual-Floresta Ombrófila (= Floresta Pluvial)-Floresta Ombrófila Mista","Terrícola"
"593","Symplocaceae","Symplocos glandulosomarginata Hoehne","Symplocos glandulosomarginata Hoehne",14903,"Symplocaceae","Symplocos glandulosomarginata Hoehne",14903,"bracunhá-PORTUGUES-Paraná/falsa-caneta-PORTUGUES-Paraná/maria-mole-PORTUGUES-Paraná","LFB","name ok","","Symplocos glandulosomarginata","NATIVA","Endemica/Mata Atlântica","BR-SP-BR-SC-BR-PR","Arbusto-Árvore","Área Antrópica-Campo de Altitude-Floresta Ciliar ou Galeria-Floresta Estacional Semidecidual-Floresta Ombrófila (= Floresta Pluvial)-Floresta Ombrófila Mista","Terrícola"
"594","Symplocaceae","Symplocos laxiflora Benth.","Symplocos laxiflora Benth.",14908,"Symplocaceae","Symplocos laxiflora Benth.",14908,"bofe-PORTUGUES-Paraná/vanvu-PORTUGUES-Paraná","LFB","name ok","","Symplocos laxiflora","NATIVA","Endemica/Mata Atlântica","BR-SP-BR-RJ-BR-PR","Árvore","Área Antrópica-Floresta Ciliar ou Galeria-Floresta Estacional Semidecidual-Floresta Ombrófila (= Floresta Pluvial)-Restinga","Terrícola"
"595","Symplocaceae","Symplocos oblongifolia Casar.","Symplocos oblongifolia Casar.",115607,"Symplocaceae","Symplocos oblongifolia Casar.",115607,"cascudinho-do-cerrado-PORTUGUES-Distrito Federal/congoinha-PORTUGUES-Minas Gerais/congonha-PORTUGUES-Minas Gerais/congonha-amarela-PORTUGUES-Minas Gerais/congonha-da-mata-PORTUGUES-Minas Gerais/congonha-da-serra-PORTUGUES-Minas Gerais/congonha-de-caixeta-PORTUGUES-Minas Gerais/congonha-do-campo-PORTUGUES-Minas Gerais/congonha-falsa-PORTUGUES-Minas Gerais/congonha-miúda-PORTUGUES-Minas Gerais/congonhão-PORTUGUES-Minas Gerais/corticeira-PORTUGUES-Distrito Federal/quina-PORTUGUES-Minas Gerais","LFB","name ok","","Symplocos oblongifolia","NATIVA","Não endemica/Caatinga-Não endemica/Cerrado-Não endemica/Mata Atlântica","BR-SP-BR-RJ-BR-MG-BR-PR-BR-PI-BR-CE-BR-BA-BR-AL-BR-GO-BR-DF","Arbusto-Árvore-Subarbusto","Área Antrópica-Caatinga (stricto sensu)-Campo Limpo-Campo rupestre-Carrasco-Cerrado (lato sensu)-Floresta Ciliar ou Galeria-Floresta Ombrófila Mista-Palmeiral","Terrícola"
"596","Symplocaceae","Symplocos tetrandra (Mart.) Mart.","Symplocos tetrandra Mart.",14919,"Symplocaceae","Symplocos tetrandra Mart.",14919,"cana-preta-PORTUGUES-Santa Catarina/caúna-PORTUGUES-Rio Grande do Sul/caúna-preta-PORTUGUES-Rio Grande do Sul/maria-mole-PORTUGUES-Paraná/pau-de-cangalha-PORTUGUES-Paraná/pessegueiro-bravo-PORTUGUES-Rio Grande do Sul/sete-sangria-PORTUGUES-Paraná/yvyra beui-ESPANHOL-Argentina","LFB","name ok","","Symplocos tetrandra","NATIVA","Não endemica/Mata Atlântica","BR-SP-BR-SC-BR-RS-BR-PR","Arbusto-Árvore","Área Antrópica-Floresta Estacional Semidecidual-Floresta Ombrófila (= Floresta Pluvial)-Floresta Ombrófila Mista","Terrícola"
"597","Bignoniaceae","Tabebuia elliptica (DC.) Sandwith","Tabebuia elliptica (DC.) Sandwith",114277,"Bignoniaceae","Tabebuia elliptica (DC.) Sandwith",114277,"pau d'arco-PORTUGUES-NA/pau d'arco branco-PORTUGUES-NA","LFB","name ok","","Tabebuia elliptica","NATIVA","Endemica/Mata Atlântica","BR-ES-BR-SE-BR-PE-BR-PB-BR-BA-BR-AL","Árvore","Restinga","Terrícola"
"598","Apocynaceae","Tabernaemontana angulata Mart. ex Müll.Arg.","Tabernaemontana angulata Mart. ex Müll.Arg.",15608,"Apocynaceae","Tabernaemontana angulata Mart. ex Müll.Arg.",15608,NA,"LFB","name ok","","Tabernaemontana angulata","NATIVA","Endemica/Amazônia","BR-MT-BR-MA-BR-RR-BR-PA-BR-AP-BR-AM","Arbusto-Árvore","Floresta Ombrófila (= Floresta Pluvial)","Terrícola"
"599","Apocynaceae","Tabernaemontana hystrix Steud.","Tabernaemontana hystrix Steud.",4863,"Apocynaceae","Tabernaemontana hystrix Steud.",4863,NA,"LFB","name ok","","Tabernaemontana hystrix","NATIVA","Endemica/Cerrado-Endemica/Mata Atlântica","BR-SP-BR-RJ-BR-MG-BR-ES-BR-BA","Árvore","Floresta Estacional Semidecidual-Floresta Ombrófila (= Floresta Pluvial)","Terrícola"
"600","Apocynaceae","Tabernaemontana laeta Mart.","Tabernaemontana laeta Mart.",4864,"Apocynaceae","Tabernaemontana laeta Mart.",4864,NA,"LFB","name ok","","Tabernaemontana laeta","NATIVA","Endemica/Cerrado-Endemica/Mata Atlântica","BR-SE-BR-AL-BR-SP-BR-RJ-BR-MG-BR-ES-BR-PE-BR-BA-BR-DF","Árvore","Cerrado (lato sensu)-Floresta Estacional Semidecidual-Floresta Ombrófila (= Floresta Pluvial)","Terrícola"
"601","Apocynaceae","Tabernaemontana salzmannii A.DC.","Tabernaemontana salzmannii A.DC.",26482,"Apocynaceae","Tabernaemontana salzmannii A.DC.",26482,NA,"LFB","name ok","","Tabernaemontana salzmannii","NATIVA","Endemica/Cerrado-Endemica/Mata Atlântica","BR-ES-BR-PE-BR-BA-BR-AL","Árvore","Floresta Ombrófila (= Floresta Pluvial)","Terrícola"
"602","Apocynaceae","Tabernaemontana solanifolia A.DC.","Tabernaemontana solanifolia A.DC.",4866,"Apocynaceae","Tabernaemontana solanifolia A.DC.",4866,NA,"LFB","name ok","","Tabernaemontana solanifolia","NATIVA","Endemica/Caatinga-Endemica/Cerrado-Endemica/Mata Atlântica","BR-DF-BR-MG-BR-BA-BR-GO","Árvore","Caatinga (stricto sensu)-Cerrado (lato sensu)-Floresta Estacional Semidecidual","Terrícola"
"603","Fabaceae","Tachigali paratyensis (Vell.) H.C.Lima","Tachigali paratyensis (Vell.) H.C.Lima",100910,"Fabaceae","Tachigali paratyensis (Vell.) H.C.Lima",100910,NA,"LFB","name ok","","Tachigali paratyensis","NATIVA","Endemica/Mata Atlântica","BR-SP-BR-RJ-BR-MG-BR-ES-BR-PR-BR-PE-BR-BA","Árvore","Floresta Estacional Semidecidual-Floresta Ombrófila (= Floresta Pluvial)","Terrícola"
"604","Sapindaceae","Talisia macrophylla Radlk.","Talisia macrophylla (Mart.) Radlk.",20986,"Sapindaceae","Talisia macrophylla (Mart.) Radlk.",20986,"pitomba-PORTUGUES-Norte e Nordeste/pitomba-do-mato-PORTUGUES-Norte e Nordeste/pitombarana-PORTUGUES-Norte e Nordeste","LFB","name ok","","Talisia macrophylla","NATIVA","Endemica/Amazônia-Endemica/Mata Atlântica","BR-BA-BR-RR-BR-RO-BR-PA-BR-AP-BR-AM","Árvore","Área Antrópica-Caatinga (stricto sensu)-Floresta de Igapó-Floresta de Terra Firme-Floresta de Várzea-Floresta Ombrófila (= Floresta Pluvial)","Terrícola"
"605","Combretaceae","Terminalia actinophylla Mart.","Terminalia actinophylla Mart.",16895,"Combretaceae","Terminalia actinophylla Mart.",16895,"tanimbuca-amarela-PORTUGUES-Goiás, Tocantins/Catinga de porca-PORTUGUES-Brasil/Chapada-PORTUGUES-Brasil/Chapada-lisa-PORTUGUES-Brasil/Camaçari-PORTUGUES-Brasil/Mussambé-PORTUGUES-Brasil","LFB","name ok","","Terminalia actinophylla","NATIVA","Endemica/Caatinga-Endemica/Cerrado","BR-MG-BR-PI-BR-MA-BR-BA-BR-TO-BR-GO","Árvore","Cerrado (lato sensu)","Terrícola"
"606","Pentaphylacaceae","Ternstroemia alnifolia Wawra","Ternstroemia alnifolia Wawra",25938,"Pentaphylacaceae","Ternstroemia alnifolia Wawra",25938,NA,"LFB","name ok","","Ternstroemia alnifolia","NATIVA","Endemica/Caatinga-Endemica/Cerrado-Endemica/Mata Atlântica","BR-MG-BR-BA","Arbusto-Árvore","Caatinga (stricto sensu)-Campo rupestre-Cerrado (lato sensu)","Terrícola"
"607","Olacaceae","Tetrastylidium grandifolium (Baill.) Sleumer","Tetrastylidium grandifolium (Baill.) Sleumer",19959,"Olacaceae","Tetrastylidium grandifolium (Baill.) Sleumer",19959,"tatu-PORTUGUES-sudeste","LFB","name ok","","Tetrastylidium grandifolium","NATIVA","Endemica/Mata Atlântica","BR-SP-BR-RJ-BR-MG-BR-ES-BR-SC-BR-PR-BR-BA","Árvore","Floresta Ombrófila (= Floresta Pluvial)","Terrícola"
"608","Malvaceae","Theobroma grandiflorum Schum.","Theobroma grandiflorum (Willd. ex Spreng.) K.Schum.",23619,"Malvaceae","Theobroma grandiflorum (Willd. ex Spreng.) K.Schum.",23619,"cupuaçu-PORTUGUES-Norte","LFB","name ok","","Theobroma grandiflorum","NATIVA","Endemica/Amazônia","BR-RO-BR-PA-BR-AM-BR-AC","Árvore","Floresta de Igapó-Floresta de Várzea-Floresta Ombrófila (= Floresta Pluvial)","Terrícola"
"609","Melastomataceae","Tibouchina clavata (Persoon) Wurdack","Tibouchina clavata (Pers.) Wurdack",9895,"Melastomataceae","Tibouchina clavata (Pers.) Wurdack",9895,NA,"LFB","name ok","","Tibouchina clavata","NATIVA","Endemica/Mata Atlântica","BR-SP-BR-RJ-BR-SC-BR-PR","Árvore","Restinga","Terrícola"
"610","Melastomataceae","Tibouchina estrellensis (Raddi) Cogn.","Tibouchina estrellensis (Raddi) Cogn.",9908,"Melastomataceae","Tibouchina estrellensis (Raddi) Cogn.",9908,NA,"LFB","name ok","","Tibouchina estrellensis","NATIVA","Endemica/Mata Atlântica","BR-SP-BR-RJ-BR-MG-BR-ES","Árvore","Floresta Ombrófila (= Floresta Pluvial)","Terrícola"
"611","Melastomataceae","Tibouchina reitzii Brade","Tibouchina reitzii Brade",9956,"Melastomataceae","Tibouchina reitzii Brade",9956,NA,"LFB","name ok","","Tibouchina reitzii","NATIVA","Endemica/Mata Atlântica","BR-SP-BR-SC-BR-PR","Arbusto-Árvore","Floresta Ombrófila (= Floresta Pluvial)","Terrícola"
"612","Melastomataceae","Tibouchina sellowiana Cogn.","Tibouchina sellowiana Cogn.",9965,"Melastomataceae","Tibouchina sellowiana Cogn.",9965,NA,"LFB","name ok","","Tibouchina sellowiana","NATIVA","Endemica/Mata Atlântica","BR-SP-BR-RJ-BR-MG-BR-SC-BR-RS-BR-PR","Árvore","Floresta Ombrófila (= Floresta Pluvial)","Terrícola"
"613","Melastomataceae","Tococa subciliata Triana","Tococa subciliata (DC.) Triana",30869,"Melastomataceae","Tococa subciliata (DC.) Triana",30869,NA,"LFB","name ok","","Tococa subciliata","NATIVA","Endemica/Amazônia-Endemica/Cerrado","BR-MT-BR-RR-BR-PA-BR-AP-BR-AM-BR-MS","Arbusto-Árvore","Floresta Ciliar ou Galeria-Floresta de Igapó","Terrícola"
"614","Rubiaceae","Tocoyena brasiliensis Mart.","Tocoyena brasiliensis Mart.",14336,"Rubiaceae","Tocoyena brasiliensis Mart.",14336,NA,"LFB","name ok","","Tocoyena brasiliensis","NATIVA","Endemica/Amazônia-Endemica/Caatinga-Endemica/Cerrado-Endemica/Mata Atlântica","BR-ES-BR-SP-BR-RJ-BR-MS-BR-DF-BR-AL-BR-AM-BR-RN-BR-PE-BR-PB-BR-MA-BR-CE-BR-BA-BR-TO-BR-PA-BR-AP-BR-MT-BR-GO","Arbusto-Árvore","Caatinga (stricto sensu)-Campo de Várzea-Campo rupestre-Cerrado (lato sensu)-Floresta Ciliar ou Galeria-Floresta de Terra Firme-Floresta de Várzea-Floresta Estacional Decidual-Floresta Estacional Semidecidual-Floresta Ombrófila (= Floresta Pluvial)-Restinga","Terrícola"
"615","Clusiaceae","Tovomita brevistaminea Engl.","Tovomita brevistaminea Engl.",6886,"Clusiaceae","Tovomita brevistaminea Engl.",6886,"Mangue-da-mata-PORTUGUES-Bahia","LFB","name ok","","Tovomita brevistaminea","NATIVA","Não endemica/Amazônia-Não endemica/Mata Atlântica","BR-AP-BR-PE-BR-MA-BR-BA-BR-AL-BR-PA-BR-AM","Árvore","Floresta Ciliar ou Galeria-Floresta de Terra Firme-Floresta Ombrófila (= Floresta Pluvial)-Floresta Ombrófila Mista","Terrícola"
"616","Clusiaceae","Tovomita mangle G.Mariz","Tovomita mangle G. Mariz",6888,"Clusiaceae","Tovomita mangle G. Mariz",6888,"Mangue-PORTUGUES-Nordeste","LFB","name ok","","Tovomita mangle","NATIVA","Endemica/Amazônia-Endemica/Mata Atlântica","BR-BA-BR-AL-BR-PB-BR-MA-BR-CE-BR-PA-BR-AP-BR-AM-BR-PE","Arbusto-Árvore","Floresta Ciliar ou Galeria-Floresta Ombrófila (= Floresta Pluvial)-Floresta Ombrófila Mista","Terrícola"
"617","Melastomataceae","Trembleya laniflora Cogn.","Trembleya laniflora (D.Don) Cogn.",9982,"Melastomataceae","Trembleya laniflora (D.Don) Cogn.",9982,NA,"LFB","name ok","","Trembleya laniflora","NATIVA","Endemica/Cerrado","BR-MG","Arbusto-Árvore","Campo rupestre","Terrícola"
"618","Melastomataceae","Trembleya parviflora Cogn.","Trembleya parviflora (D.Don) Cogn.",9983,"Melastomataceae","Trembleya parviflora (D.Don) Cogn.",9983,NA,"LFB","name ok","","Trembleya parviflora","NATIVA","Endemica/Cerrado-Endemica/Mata Atlântica","BR-SP-BR-RJ-BR-MG-BR-ES-BR-PR-BR-BA-BR-GO-BR-DF","Arbusto-Árvore","Campo de Altitude-Campo Limpo-Cerrado (lato sensu)-Floresta Ciliar ou Galeria","Terrícola"
"619","Annonaceae","Unonopsis bahiensis Maas & Orava","Unonopsis bahiensis Maas & Orava",110540,"Annonaceae","Unonopsis bahiensis Maas & Orava",110540,"Pindaíba-PORTUGUES-NA/Pindaíba preta-PORTUGUES-NA","LFB","name ok","","Unonopsis bahiensis","NATIVA","Endemica/Mata Atlântica","BR-BA","Árvore","Floresta Ombrófila (= Floresta Pluvial)","Terrícola"
